	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_WORD_IGNORANCE	TOTAL_SUCCESSES_IN_WORD_IGNORANCE	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
954	CHEBI_73904	Gly-Gly-Leu	1.0	51868	1	33885	0	1.0	False	1.0	False
11384	SO_0000240	chromosome_variation	1.0	51868	1	33885	0	1.0	False	1.0	False
865	UBERON_0013644	duodenal ampulla	1.0	51868	2	33885	0	1.0	False	1.0	False
947	CHEBI_25224	methanesulfonate	1.0	51868	1	33885	0	1.0	False	1.0	False
946	SO_0001085	sequence_conflict	1.0	51868	1	33885	0	1.0	False	1.0	False
11364	CHEBI_38009	3'',6'-di-N-acetylkanamycin A	1.0	51868	1	33885	0	1.0	False	1.0	False
943	CHEBI_51766	Alexa Fluor 568	1.0	51868	6	33885	0	1.0	False	1.0	False
11366	PR_000001445	discoidin domain-containing receptor 1	1.0	51868	3	33885	0	1.0	False	1.0	False
938	CHEBI_76311	26-oxohexacosanoate	1.0	51868	1	33885	0	1.0	False	1.0	False
922	GO_1990432	siRNA 3'-end processing	1.0	51868	1	33885	0	1.0	False	1.0	False
11371	CHEBI_6110	Kandelin A-1	1.0	51868	1	33885	0	1.0	False	1.0	False
909	SO_0000359	floxed	1.0	51868	3	33885	0	1.0	False	1.0	False
904	UBERON_0001350	coccyx	1.0	51868	1	33885	0	1.0	False	1.0	False
896	PR_000004270	AT-rich interactive domain-containing protein 5B	1.0	51868	2	33885	0	1.0	False	1.0	False
893	GO_0009825	multidimensional cell growth	1.0	51868	1	33885	0	1.0	False	1.0	False
890	SO_0000279	transcript_bound_by_protein	1.0	51868	1	33885	0	1.0	False	1.0	False
881	CHEBI_37586	sodium phosphate	1.0	51868	4	33885	0	1.0	False	1.0	False
878	UBERON_0003588	forelimb connective tissue	1.0	51868	1	33885	0	1.0	False	1.0	False
874	UBERON_0003436	shoulder nerve	1.0	51868	2	33885	0	1.0	False	1.0	False
868	UBERON_0006107	basolateral amygdaloid nuclear complex	1.0	51868	1	33885	0	1.0	False	1.0	False
860	PR_000017816	zinc finger protein 300	1.0	51868	1	33885	0	1.0	False	1.0	False
518	CHEBI_66479	siamenol	1.0	51868	1	33885	0	1.0	False	1.0	False
11507	CHEBI_4514	dicyclomine	1.0	51868	1	33885	0	1.0	False	1.0	False
515	CHEBI_52292	texas red-X	1.0	51868	1	33885	0	1.0	False	1.0	False
11635	CHEBI_15738	staurosporine	1.0	51868	1	33885	0	1.0	False	1.0	False
160	CHEBI_35241	nucleotide-carbohydrate	1.0	51868	1	33885	0	1.0	False	1.0	False
158	PR_000021671	metalloproteinase inhibitor 1, signal peptide removed form	1.0	51868	1	33885	0	1.0	False	1.0	False
157	PR_000017524	tyrosine--tRNA ligase, mitochondrial	1.0	51868	1	33885	0	1.0	False	1.0	False
150	GO_0019051	induction by virus of host apoptotic process	1.0	51868	2	33885	0	1.0	False	1.0	False
11641	PR_000005089	chromobox protein homolog 8	1.0	51868	1	33885	0	1.0	False	1.0	False
149	UBERON_0007643	node of ligamentum arteriosum	1.0	51868	1	33885	0	1.0	False	1.0	False
147	CL_0011006	Lugaro cell	1.0	51868	3	33885	0	1.0	False	1.0	False
143	PR_000009893	acyl-CoA:lysophosphatidylglycerol acyltransferase 1	1.0	51868	2	33885	0	1.0	False	1.0	False
139	CHEBI_2341	AACOCF3	1.0	51868	1	33885	0	1.0	False	1.0	False
138	CHEBI_16842	formaldehyde	1.0	51868	33	33885	1	1.0	False	1.0	False
133	UBERON_0000211	ligament	1.0	51868	2	33885	0	1.0	False	1.0	False
11648	CHEBI_62458	sophoradiol	1.0	51868	1	33885	0	1.0	False	1.0	False
131	UBERON_0009553	distal segment of pedal digit	1.0	51868	1	33885	0	1.0	False	1.0	False
130	PR_000007775	gamma-aminobutyric acid receptor subunit delta	1.0	51868	1	33885	0	1.0	False	1.0	False
11652	UBERON_0005487	vitelline vein	1.0	51868	3	33885	0	1.0	False	1.0	False
127	CHEBI_17697	N-acetylserotonin	1.0	51868	1	33885	0	1.0	False	1.0	False
11634	SO_0001711	H3K79_dimethylation_site	1.0	51868	1	33885	0	1.0	False	1.0	False
121	CL_0002217	intermediate trophoblast cell	1.0	51868	2	33885	0	1.0	False	1.0	False
161	CHEBI_36649	tellurium hydride	1.0	51868	1	33885	0	1.0	False	1.0	False
165	GO_0042182	ketone catabolic process	1.0	51868	2	33885	0	1.0	False	1.0	False
243	CHEBI_5051	Fexofenadine hydrochloride	1.0	51868	1	33885	0	1.0	False	1.0	False
11612	CHEBI_25347	methyluridine	1.0	51868	1	33885	0	1.0	False	1.0	False
232	PR_000010829	myosin-6	1.0	51868	2	33885	0	1.0	False	1.0	False
216	UBERON_0002078	right cardiac atrium	1.0	51868	7	33885	0	1.0	False	1.0	False
215	CHEBI_84369	cladoniamide D	1.0	51868	1	33885	0	1.0	False	1.0	False
212	PR_000009999	lysozyme g-like protein 1	1.0	51868	2	33885	0	1.0	False	1.0	False
209	GO_0010222	stem vascular tissue pattern formation	1.0	51868	1	33885	0	1.0	False	1.0	False
207	PR_000001933	signal transducer and transcription activator STAT	1.0	51868	1	33885	0	1.0	False	1.0	False
204	GO_0042571	immunoglobulin complex, circulating	1.0	51868	1522	33885	606	1.0	False	1.0	False
203	UBERON_0034705	developing neuroepithelium	1.0	51868	1	33885	0	1.0	False	1.0	False
199	UBERON_0005355	malleus neck	1.0	51868	1	33885	0	1.0	False	1.0	False
197	CHEBI_64013	octadecatetraenedioic acid	1.0	51868	1	33885	0	1.0	False	1.0	False
190	CHEBI_78720	tetramethylrhodamine ethyl ester perchlorate	1.0	51868	1	33885	0	1.0	False	1.0	False
183	UBERON_0001156	ascending colon	1.0	51868	2	33885	0	1.0	False	1.0	False
175	CHEBI_70351	Bussealin D	1.0	51868	1	33885	0	1.0	False	1.0	False
173	CHEBI_24403	glycosyl group	1.0	51868	2	33885	0	1.0	False	1.0	False
172	GO_0000002	mitochondrial genome maintenance	1.0	51868	1	33885	0	1.0	False	1.0	False
163	GO_0005887	integral component of plasma membrane	1.0	51868	2	33885	0	1.0	False	1.0	False
247	GO_0061314	Notch signaling involved in heart development	1.0	51868	1	33885	0	1.0	False	1.0	False
11658	CHEBI_6809	methamphetamine	1.0	51868	1	33885	0	1.0	False	1.0	False
11660	CHEBI_36055	furoic acid	1.0	51868	1	33885	0	1.0	False	1.0	False
44	GO_0002125	maternal aggressive behavior	1.0	51868	1	33885	0	1.0	False	1.0	False
43	CHEBI_75004	Tyr-Lys	1.0	51868	1	33885	0	1.0	False	1.0	False
11689	CHEBI_50099	(4-chloro-2-methylphenoxy)acetic acid	1.0	51868	3	33885	0	1.0	False	1.0	False
41	CHEBI_15350	acetyl dihydrogen phosphate	1.0	51868	1	33885	0	1.0	False	1.0	False
11691	CHEBI_33822	organic hydroxy compound	1.0	51868	1	33885	0	1.0	False	1.0	False
11692	CHEBI_38926	dibenzooxepine	1.0	51868	1	33885	0	1.0	False	1.0	False
36	CHEBI_16814	dehydroepiandrosterone sulfate	1.0	51868	1	33885	0	1.0	False	1.0	False
33	GO_0051320	S phase	1.0	51868	1	33885	0	1.0	False	1.0	False
27	UBERON_0001139	common iliac vein	1.0	51868	2	33885	0	1.0	False	1.0	False
11696	PR_000029550	interferon-induced protein with tetratricopeptide repeats 1	1.0	51868	1	33885	0	1.0	False	1.0	False
24	GO_0032304	negative regulation of icosanoid secretion	1.0	51868	1	33885	0	1.0	False	1.0	False
11698	GO_0045210	FasL biosynthetic process	1.0	51868	2	33885	0	1.0	False	1.0	False
11699	UBERON_0006631	right atrium auricular region	1.0	51868	1	33885	0	1.0	False	1.0	False
11701	CHEBI_69271	Inflatin B	1.0	51868	2	33885	0	1.0	False	1.0	False
11703	GO_0019270	aerobactin biosynthetic process	1.0	51868	1	33885	0	1.0	False	1.0	False
17	CHEBI_73774	enterobacterial common antigen	1.0	51868	1	33885	0	1.0	False	1.0	False
11705	GO_0060318	definitive erythrocyte differentiation	1.0	51868	1	33885	0	1.0	False	1.0	False
49	GO_0005640	nuclear outer membrane	1.0	51868	1	33885	0	1.0	False	1.0	False
11659	UBERON_0015792	prostate gland dorsal lobe	1.0	51868	1	33885	0	1.0	False	1.0	False
50	PR_000007764	GA-binding protein subunit beta-1	1.0	51868	1	33885	0	1.0	False	1.0	False
61	GO_0000920	septum digestion after cytokinesis	1.0	51868	1	33885	0	1.0	False	1.0	False
11661	PR_000001960	tumor necrosis factor receptor superfamily member 4	1.0	51868	1	33885	0	1.0	False	1.0	False
119	CL_0002421	nucleated reticulocyte	1.0	51868	1	33885	0	1.0	False	1.0	False
114	UBERON_0005405	pararenal fat	1.0	51868	1	33885	0	1.0	False	1.0	False
11665	CHEBI_9544	thiethylperazine	1.0	51868	2	33885	0	1.0	False	1.0	False
111	GO_0035777	pronephric distal tubule development	1.0	51868	1	33885	0	1.0	False	1.0	False
11669	CHEBI_59348	alpha-D-Ko	1.0	51868	1	33885	0	1.0	False	1.0	False
97	PR_000008066	germ cell-less protein-like 2	1.0	51868	2	33885	0	1.0	False	1.0	False
89	PR_000001304	CD300 molecule-like protein	1.0	51868	4	33885	0	1.0	False	1.0	False
80	CHEBI_6904	metoprolol	1.0	51868	1	33885	0	1.0	False	1.0	False
76	GO_0060432	lung pattern specification process	1.0	51868	1	33885	0	1.0	False	1.0	False
11675	CHEBI_82610	6-linalyl-2-O,3-dimethylflaviolin	1.0	51868	1	33885	0	1.0	False	1.0	False
73	CHEBI_36328	HODE	1.0	51868	1	33885	0	1.0	False	1.0	False
65	CHEBI_9421	tazobactam	1.0	51868	1	33885	0	1.0	False	1.0	False
11679	CHEBI_81287	Paromomycin II	1.0	51868	1	33885	0	1.0	False	1.0	False
64	GO_2000250	negative regulation of actin cytoskeleton reorganization	1.0	51868	1	33885	0	1.0	False	1.0	False
11681	CL_0000222	mesodermal cell	1.0	51868	2	33885	0	1.0	False	1.0	False
63	CHEBI_37924	atazanavir	1.0	51868	1	33885	0	1.0	False	1.0	False
57	PR_000016933	transmembrane O-methyltransferase	1.0	51868	1	33885	0	1.0	False	1.0	False
256	UBERON_0004047	basal cistern	1.0	51868	1	33885	0	1.0	False	1.0	False
263	CHEBI_82070	Dichlozoline	1.0	51868	1	33885	0	1.0	False	1.0	False
266	UBERON_0006530	seminal fluid	1.0	51868	3	33885	0	1.0	False	1.0	False
11534	GO_0044347	cell wall polysaccharide catabolic process	1.0	51868	1	33885	0	1.0	False	1.0	False
11535	UBERON_0010328	limb bud mesenchyme	1.0	51868	1	33885	0	1.0	False	1.0	False
11536	CHEBI_66457	scytalidamide B	1.0	51868	1	33885	0	1.0	False	1.0	False
431	PR_000002025	T-cell surface glycoprotein CD1a	1.0	51868	1	33885	0	1.0	False	1.0	False
428	CHEBI_35684	antiplatyhelmintic drug	1.0	51868	1	33885	0	1.0	False	1.0	False
11539	CHEBI_4517	Didrovaltratum	1.0	51868	1	33885	0	1.0	False	1.0	False
427	GO_0003153	closure of embryonic heart tube	1.0	51868	1	33885	0	1.0	False	1.0	False
423	PR_000016523	tensin-4	1.0	51868	1	33885	0	1.0	False	1.0	False
422	CHEBI_38559	cytochrome P450	1.0	51868	1	33885	0	1.0	False	1.0	False
421	PR_000004060	anoctamin-5	1.0	51868	1	33885	0	1.0	False	1.0	False
397	PR_000008680	homer protein homolog 3	1.0	51868	2	33885	0	1.0	False	1.0	False
11546	CHEBI_51217	fluorochrome	1.0	51868	4	33885	0	1.0	False	1.0	False
11547	PR_000017341	vacuolar protein sorting-associated protein 45	1.0	51868	1	33885	0	1.0	False	1.0	False
11549	UBERON_0006062	zygapophysis	1.0	51868	1	33885	0	1.0	False	1.0	False
394	SO_0001653	retinoic_acid_responsive_element	1.0	51868	1	33885	0	1.0	False	1.0	False
392	GO_0019293	tyrosine biosynthetic process, by oxidation of phenylalanine	1.0	51868	1	33885	0	1.0	False	1.0	False
389	CHEBI_28704	glycogen (amylose chain)n-[(1->6)-amylose chain]4	1.0	51868	1	33885	0	1.0	False	1.0	False
11533	PR_000016980	ubiquitin-conjugating enzyme E2 K	1.0	51868	1	33885	0	1.0	False	1.0	False
385	CHEBI_83802	methoxysuccinyl-Ala-Ala-Pro-Ala chloromethyl ketone	1.0	51868	1	33885	0	1.0	False	1.0	False
433	PR_000010677	mesothelin-like protein	1.0	51868	1	33885	0	1.0	False	1.0	False
435	GO_0097567	right tetrad	1.0	51868	1	33885	0	1.0	False	1.0	False
512	CHEBI_32130	silver(1+) nitrate	1.0	51868	1	33885	0	1.0	False	1.0	False
510	SO_0000385	RNase_MRP_RNA	1.0	51868	1	33885	0	1.0	False	1.0	False
489	GO_0042781	3'-tRNA processing endoribonuclease activity	1.0	51868	1	33885	0	1.0	False	1.0	False
483	PR_000017264	synaptic vesicle membrane protein VAT-1	1.0	51868	1	33885	0	1.0	False	1.0	False
479	PR_000015629	SRSF protein kinase 1	1.0	51868	1	33885	0	1.0	False	1.0	False
475	PR_000013477	phosphotidylinositol phosphatase PTPRQ	1.0	51868	1	33885	0	1.0	False	1.0	False
466	UBERON_0003888	extraembryonic coelomic cavity	1.0	51868	1	33885	0	1.0	False	1.0	False
464	UBERON_0002719	spino-olivary tract	1.0	51868	1	33885	0	1.0	False	1.0	False
11521	CHEBI_63277	UDP-2-acetamido-4-azaniumyl-2,4,6-trideoxy-alpha-D-glucose(1-)	1.0	51868	1	33885	0	1.0	False	1.0	False
460	PR_000009078	integrator complex subunit 9	1.0	51868	1	33885	0	1.0	False	1.0	False
11523	GO_0002510	central B cell tolerance induction	1.0	51868	2	33885	0	1.0	False	1.0	False
455	SO_0000483	nc_primary_transcript	1.0	51868	2	33885	0	1.0	False	1.0	False
454	CHEBI_3093	bifenthrin	1.0	51868	1	33885	0	1.0	False	1.0	False
11526	PR_000012534	enoyl-CoA Delta isomerase 2	1.0	51868	1	33885	0	1.0	False	1.0	False
449	CHEBI_35744	carbocyclic fatty acid	1.0	51868	1	33885	0	1.0	False	1.0	False
446	UBERON_0007381	epidermal scale	1.0	51868	1	33885	0	1.0	False	1.0	False
441	PR_000008716	homeobox protein Hox-D1	1.0	51868	1	33885	0	1.0	False	1.0	False
434	GO_0033609	oxalate metabolic process	1.0	51868	1	33885	0	1.0	False	1.0	False
11556	UBERON_0003094	infraorbital lateral line	1.0	51868	1	33885	0	1.0	False	1.0	False
375	UBERON_0001186	left renal artery	1.0	51868	1	33885	0	1.0	False	1.0	False
374	GO_0044847	iron acquisition from host	1.0	51868	1	33885	0	1.0	False	1.0	False
322	CL_0000055	non-terminally differentiated cell	1.0	51868	2	33885	0	1.0	False	1.0	False
314	GO_0070932	histone H3 deacetylation	1.0	51868	1	33885	0	1.0	False	1.0	False
309	CHEBI_86623	G a G b G	1.0	51868	1	33885	0	1.0	False	1.0	False
11588	CHEBI_28895	3'-UMP	1.0	51868	2	33885	0	1.0	False	1.0	False
306	PR_000014433	scaffold attachment factor B2	1.0	51868	1	33885	0	1.0	False	1.0	False
305	PR_000003892	A-kinase anchor protein 5	1.0	51868	1	33885	0	1.0	False	1.0	False
303	CHEBI_4445	desflurane	1.0	51868	1	33885	0	1.0	False	1.0	False
294	GO_0044099	polar tube	1.0	51868	1	33885	0	1.0	False	1.0	False
292	CHEBI_25895	pentaric acid anion	1.0	51868	2	33885	0	1.0	False	1.0	False
287	GO_0044277	cell wall disassembly	1.0	51868	1	33885	0	1.0	False	1.0	False
286	UBERON_0001546	posterior tibial vein	1.0	51868	2	33885	0	1.0	False	1.0	False
284	GO_0016935	glycine-gated chloride channel complex	1.0	51868	1	33885	0	1.0	False	1.0	False
11597	GO_0006701	progesterone biosynthetic process	1.0	51868	1	33885	0	1.0	False	1.0	False
279	PR_000012933	paraneoplastic antigen-like protein 6A	1.0	51868	2	33885	0	1.0	False	1.0	False
11599	GO_0035514	DNA demethylase activity	1.0	51868	2	33885	0	1.0	False	1.0	False
272	CHEBI_71053	beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-D-GalpNAc	1.0	51868	1	33885	0	1.0	False	1.0	False
270	CHEBI_51672	pyren-4-yl group	1.0	51868	1	33885	0	1.0	False	1.0	False
11582	PR_000015790	syntaxin-18	1.0	51868	3	33885	0	1.0	False	1.0	False
11581	PR_000007416	F-box only protein 48	1.0	51868	2	33885	0	1.0	False	1.0	False
328	CHEBI_16380	vindoline	1.0	51868	2	33885	0	1.0	False	1.0	False
329	GO_0033537	ajugose biosynthetic process using galactinol:raffinose galactosyltransferase	1.0	51868	1	33885	0	1.0	False	1.0	False
369	UBERON_0005404	frontonasal suture	1.0	51868	3	33885	0	1.0	False	1.0	False
366	CHEBI_3533	cephaeline	1.0	51868	1	33885	0	1.0	False	1.0	False
357	CHEBI_66471	Seselidiol	1.0	51868	1	33885	0	1.0	False	1.0	False
356	GO_0006144	purine nucleobase metabolic process	1.0	51868	2	33885	0	1.0	False	1.0	False
351	CHEBI_75832	iron(2+) sulfate (anhydrous)	1.0	51868	1	33885	0	1.0	False	1.0	False
11565	CHEBI_18219	ammonium hydroxide	1.0	51868	1	33885	0	1.0	False	1.0	False
349	UBERON_0007502	epithelial plexus	1.0	51868	1	33885	0	1.0	False	1.0	False
347	CL_0002247	pleural macrophage	1.0	51868	1	33885	0	1.0	False	1.0	False
1152	CHEBI_31794	magnesium oxide	1.0	51868	1	33885	0	1.0	False	1.0	False
341	CHEBI_24845	5'-inosinyl group	1.0	51868	1	33885	0	1.0	False	1.0	False
11570	CHEBI_82475	4-Hydroxyazobenzene	1.0	51868	1	33885	0	1.0	False	1.0	False
11571	CHEBI_3240	butoconazole	1.0	51868	1	33885	0	1.0	False	1.0	False
11572	CHEBI_81835	Glyphosate-monoammonium	1.0	51868	2	33885	0	1.0	False	1.0	False
339	UBERON_0003481	tail vein	1.0	51868	18	33885	0	1.0	False	1.0	False
333	CHEBI_38245	methyl (R)-3-hydroxypalmitate	1.0	51868	1	33885	0	1.0	False	1.0	False
331	CHEBI_63634	valdecoxib	1.0	51868	2	33885	0	1.0	False	1.0	False
330	CHEBI_61268	5-nitrosalicylate	1.0	51868	1	33885	0	1.0	False	1.0	False
11578	PR_000004511	ataxin-7-like protein 3	1.0	51868	1	33885	0	1.0	False	1.0	False
340	CHEBI_31598	Felbinac ethyl	1.0	51868	1	33885	0	1.0	False	1.0	False
11310	UBERON_0006182	mesonephric glomerular mesangium	1.0	51868	2	33885	0	1.0	False	1.0	False
1159	PR_000008806	heat shock 70 kDa protein 1-like	1.0	51868	2	33885	0	1.0	False	1.0	False
1169	PR_000005609	calsyntenin-1	1.0	51868	1	33885	0	1.0	False	1.0	False
2001	GO_0055095	lipoprotein particle mediated signaling	1.0	51868	1	33885	0	1.0	False	1.0	False
1998	UBERON_0001268	peritoneal fluid	1.0	51868	1	33885	0	1.0	False	1.0	False
1995	CHEBI_10016	vobtusine	1.0	51868	1	33885	0	1.0	False	1.0	False
1992	UBERON_0006010	hyaloid canal	1.0	51868	1	33885	0	1.0	False	1.0	False
1984	UBERON_0008335	ventrolateral sulcus of medulla oblongata	1.0	51868	2	33885	0	1.0	False	1.0	False
1976	CL_0000567	polymodal nocireceptor	1.0	51868	1	33885	0	1.0	False	1.0	False
1973	PR_000008711	homeobox protein Hox-C4	1.0	51868	2	33885	0	1.0	False	1.0	False
1968	CHEBI_36088	thromboxanes A	1.0	51868	1	33885	0	1.0	False	1.0	False
11042	GO_0009059	macromolecule biosynthetic process	1.0	51868	1	33885	0	1.0	False	1.0	False
11043	CHEBI_70785	CDP-3,6-dideoxy-alpha-D-glucose(2-)	1.0	51868	1	33885	0	1.0	False	1.0	False
1961	GO_0060174	limb bud formation	1.0	51868	1	33885	0	1.0	False	1.0	False
1959	CHEBI_33260	elemental hydrogen	1.0	51868	1	33885	0	1.0	False	1.0	False
1950	PR_000005523	calcium-activated chloride channel regulator 1	1.0	51868	1	33885	0	1.0	False	1.0	False
11049	PR_000010700	metallothionein-1H	1.0	51868	1	33885	0	1.0	False	1.0	False
11050	PR_000010104	mannosyl-oligosaccharide 1,2-alpha-mannosidase IC	1.0	51868	1	33885	0	1.0	False	1.0	False
1949	CHEBI_76918	(R)-nisoldipine	1.0	51868	1	33885	0	1.0	False	1.0	False
1947	GO_0010445	nuclear dicing body	1.0	51868	1	33885	0	1.0	False	1.0	False
2007	GO_0043977	histone H2A-K5 acetylation	1.0	51868	3	33885	0	1.0	False	1.0	False
1940	CHEBI_31593	fasudil hydrochloride	1.0	51868	1	33885	0	1.0	False	1.0	False
2008	CHEBI_7510	neopinone	1.0	51868	2	33885	0	1.0	False	1.0	False
2019	UBERON_0005906	serous sac	1.0	51868	1	33885	0	1.0	False	1.0	False
2073	CHEBI_60337	N-salicyloyl-L-seryl group	1.0	51868	1	33885	0	1.0	False	1.0	False
2067	SO_0000100	endogenous_retroviral_gene	1.0	51868	1	33885	0	1.0	False	1.0	False
2065	GO_0009051	pentose-phosphate shunt, oxidative branch	1.0	51868	2	33885	0	1.0	False	1.0	False
11012	CHEBI_48219	disinfectant	1.0	51868	1	33885	0	1.0	False	1.0	False
2064	GO_0046330	positive regulation of JNK cascade	1.0	51868	1	33885	0	1.0	False	1.0	False
2063	CHEBI_50140	methadone hydrochloride	1.0	51868	1	33885	0	1.0	False	1.0	False
2056	UBERON_0000444	lymphoid follicle	1.0	51868	2	33885	0	1.0	False	1.0	False
11016	CHEBI_495055	beta-cyclodextrin	1.0	51868	1	33885	0	1.0	False	1.0	False
2048	PR_000014803	N-sulphoglucosamine sulphohydrolase	1.0	51868	1	33885	0	1.0	False	1.0	False
11018	CHEBI_44752	hexaethylene glycol monomethyl ether	1.0	51868	1	33885	0	1.0	False	1.0	False
2047	UBERON_0001777	substantia propria of cornea	1.0	51868	1	33885	0	1.0	False	1.0	False
2044	UBERON_0003829	urethra muscle tissue	1.0	51868	1	33885	0	1.0	False	1.0	False
2043	CHEBI_6741	meloxicam	1.0	51868	1	33885	0	1.0	False	1.0	False
2042	UBERON_2001463	melanophore stripe	1.0	51868	2	33885	0	1.0	False	1.0	False
2037	CHEBI_77774	SCH-351591	1.0	51868	1	33885	0	1.0	False	1.0	False
2034	UBERON_0000923	germ layer	1.0	51868	1	33885	0	1.0	False	1.0	False
2029	CHEBI_24869	ionophore	1.0	51868	1	33885	0	1.0	False	1.0	False
11028	CHEBI_3015	benomyl	1.0	51868	1	33885	0	1.0	False	1.0	False
2078	UBERON_0004214	upper leg nerve	1.0	51868	1	33885	0	1.0	False	1.0	False
1939	PR_000005289	CMT1A duplicated region transcript 4 protein	1.0	51868	1	33885	0	1.0	False	1.0	False
1924	CHEBI_8991	SN38 glucuronide carboxylate form	1.0	51868	1	33885	0	1.0	False	1.0	False
1841	PR_000029690	POTE ankyrin domain family member E	1.0	51868	1	33885	0	1.0	False	1.0	False
1840	CHEBI_28618	1,4-dichlorobenzene	1.0	51868	1	33885	0	1.0	False	1.0	False
1833	UBERON_0015599	genu of corpus callosum	1.0	51868	1	33885	0	1.0	False	1.0	False
1828	UBERON_0002871	hypoglossal nucleus	1.0	51868	1	33885	0	1.0	False	1.0	False
1821	SO_0000103	clone_insert_end	1.0	51868	1	33885	0	1.0	False	1.0	False
1815	PR_000006860	transcription factor E4F1	1.0	51868	2	33885	0	1.0	False	1.0	False
11090	CHEBI_35927	chlorine peroxide	1.0	51868	1	33885	0	1.0	False	1.0	False
1813	UBERON_0013201	olfactory pathway	1.0	51868	1	33885	0	1.0	False	1.0	False
11092	PR_000029760	Scm-like with four MBT domains protein 1	1.0	51868	1	33885	0	1.0	False	1.0	False
11093	CHEBI_43515	dioxouranium(2+)	1.0	51868	1	33885	0	1.0	False	1.0	False
1810	GO_0016053	organic acid biosynthetic process	1.0	51868	1	33885	0	1.0	False	1.0	False
1809	UBERON_0001438	metaphysis	1.0	51868	2	33885	0	1.0	False	1.0	False
1806	PR_000017438	protein Wnt-11	1.0	51868	2	33885	0	1.0	False	1.0	False
11097	CHEBI_554446	cephapirin	1.0	51868	1	33885	0	1.0	False	1.0	False
1796	PR_000006911	selenocysteine-specific elongation factor	1.0	51868	3	33885	0	1.0	False	1.0	False
11099	CHEBI_62956	sodium dimethylarsinate	1.0	51868	1	33885	0	1.0	False	1.0	False
1785	PR_000016196	transcobalamin-1	1.0	51868	1	33885	0	1.0	False	1.0	False
1842	CHEBI_22743	benzyl alcohols	1.0	51868	1	33885	0	1.0	False	1.0	False
1928	GO_0043657	host cell	1.0	51868	1	33885	0	1.0	False	1.0	False
1844	CHEBI_64372	emericellamide	1.0	51868	2	33885	0	1.0	False	1.0	False
11080	CHEBI_17760	methyl sulfate	1.0	51868	1	33885	0	1.0	False	1.0	False
11058	CHEBI_59650	amino fatty acid	1.0	51868	1	33885	0	1.0	False	1.0	False
1921	GO_0051695	actin filament uncapping	1.0	51868	1	33885	0	1.0	False	1.0	False
1917	CHEBI_35381	monosaccharide	1.0	51868	2	33885	0	1.0	False	1.0	False
1914	UBERON_0003475	ureteric vein	1.0	51868	1	33885	0	1.0	False	1.0	False
1909	PR_000012898	plexin-B3	1.0	51868	1	33885	0	1.0	False	1.0	False
11066	GO_0030042	actin filament depolymerization	1.0	51868	1	33885	0	1.0	False	1.0	False
1907	CHEBI_15588	(R)-malate(2-)	1.0	51868	3	33885	0	1.0	False	1.0	False
1902	UBERON_0004110	midnasal cavity	1.0	51868	1	33885	0	1.0	False	1.0	False
1901	CHEBI_1018	2-Aminoethylarsonate	1.0	51868	1	33885	0	1.0	False	1.0	False
1888	CHEBI_64391	biogenic mineral	1.0	51868	1	33885	0	1.0	False	1.0	False
