	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
377444	difficult_task	PMC4934568	[(9831, 9842)]	challenging	['However, in a challenging study, Wong et al ., performed a genome-wide analysis of DNA methylation in a sample of 50 monozygotic (MZ) twin pairs sampled from a representatitive population cohort that included twins discordant and concordant for ASD, ASD-associated traits and no autistic phenotype [20].']	(9817, 10120)
377445	difficult_task	PMC4934568	[(33188, 33197)]	difficult	['Lack of definitive biological markers of autism for a majority of cases makes it difficult to evaluate the proportion of risk attributable to maternal folic acid intake.']	(33107, 33276)
377446	difficult_task	PMC4934568	[(33423, 33432)]	difficult	['Moreover, the level of maternal folic acid intake which may result in sufficient cause to contribute to development of various forms of autism is difficult to isolate.']	(33277, 33444)
377829	difficult_task	PMC4934634	[(25106, 25112)]	failed	['It should be noted that other studies have failed to confirm observations that lower 25(OH)D status is associated with the occurrence of preeclampsia, and it is still unclear whether suboptimal vitamin D status is a cause, or an effect, of preeclampsia [55,56].']	(25063, 25324)
378438	difficult_task	PMC4934640	[(322, 329)]	complex	['This field is complex since mental health symptoms during pregnancy vary in type, timing and severity and maternal psychological distress is often accompanied by higher rates of smoking, alcohol use, poor diet and lifestyle.']	(308, 532)
378439	difficult_task	PMC4934640	[(10666, 10673)]	complex	['In species like humans, with long and complex life histories, early fetal and neonatal development is likely to be a period where the developing organism is open to environmental information while later childhood may be a period of being less open to environmental information [38].']	(10628, 10910)
378440	difficult_task	PMC4934640	[(10960, 10964)]	vary	['Further, developmental plasticity is expected to vary according to the nature of the environmental input.']	(10911, 11016)
378441	difficult_task	PMC4934640	[(12614, 12620), (12628, 12630)]	cannot ... be	['However, once in train, the developmental life course cannot easily be reversed.']	(12560, 12640)
378442	difficult_task	PMC4934640	[(12808, 12818)]	challenges	['What may be adaptive changes of the fetal endocrine-metabolic systems in utero , may predispose the adolescent or adult to vulnerability to biological or psychosocial challenges.']	(12641, 12819)
378443	difficult_task	PMC4934640	[(14250, 14257)]	complex	['The exact mechanisms involved are complex but the effect might occur in relation to establishing the density of hormone receptor sites such as the glucorticoid receptor in target brain regions such as the hypothalamus or hippocampus.']	(14216, 14449)
378444	difficult_task	PMC4934640	[(25417, 25424)]	complex	['A recent systematic review suggested critical gestational periods for maternal cortisol and that the underlying mechanisms may be more complex than simply cortisol levels [54].']	(25282, 25458)
378445	difficult_task	PMC4934640	[(26720, 26727)]	complex	['8.1 Fetal Growth Findings\nFetal growth is a complex process that is regulated by a variety of factors including maternal and fetal genetics, maternal health and nutrition that determines nutrient and oxygen availability to the fetus, maternal endocrine systems and the functioning of the utero-placental system [46,55].']	(26676, 26995)
378446	difficult_task	PMC4934640	[(34966, 34973)]	complex	['Additional studies with prospective, repeated measure designs that incorporate analysis of known covariates are required to investigate the complex relationship between maternal mental health in pregnancy and fetal development.']	(34826, 35053)
379067	difficult_task	PMC4935697	[(11250, 11261)]	variability	['They therefore highlighted the additional contribution of development to variability in diabetes risk.']	(11177, 11279)
379068	difficult_task	PMC4935697	[(13661, 13672)]	Variability	['Variability in the relationship between capacity and load over the longer-term then shapes the risk of developing diabetes (Figure3).']	(13661, 13794)
379069	difficult_task	PMC4935697	[(32314, 32321)]	attempt	['Although soft tissue itself is very rarely preserved in the archeological record, the relationship between stature, metabolic capacity, and diabetic risk described above, as well as more scarce indicators of physique (muscularity and body mass), enable us to attempt to reconstruct long-term trends in metabolic capacity in South Asian populations.']	(32055, 32403)
379070	difficult_task	PMC4935697	[(41051, 41064)]	heterogeneous	['Consumption of camel milk was associated with zero risk of diabetes in north-west Rajasthan (168), although milk consumption was not associated with diabetes risk in a heterogeneous national sample (169).']	(40883, 41087)
379071	difficult_task	PMC4935697	[(47718, 47727)]	difficult	['This clearly indicates a maternal ethnic influence, but it is difficult to ascribe it with confidence to a genetic or environmental basis.']	(47656, 47794)
379815	difficult_task	PMC4936536	[(13061, 13071)]	complexity	['DIC is composed of the deviance that explains the model fit and the number of effective parameters (PD) which penalizes for model complexity.']	(12931, 13072)
380080	difficult_task	PMC4937150	[(9968, 9975)]	complex	['Then, protein G agarose beads were used to capture the DNA-antibody complex which was washed and treated with proteinase K to release the precipitated DNA.']	(9900, 10055)
380081	difficult_task	PMC4937150	[(20337, 20344)]	complex	['Therefore, it is presumed that the transcriptional regulation of GR expression in hippocampus is complex and species-specific.']	(20240, 20366)
380222	difficult_task	PMC4939564	[(10530, 10539)]	difficult	['When assessing weight gain restriction studies, it is difficult to determine the level of energy/macronutrient/micronutrient restriction used and whether metabolic monitoring was applied through adverse event reporting.']	(10476, 10695)
380223	difficult_task	PMC4939564	[(28168, 28175)]	complex	['When this is followed by vomiting, disturbance of the complex interaction between gut hormones and digestion occurs, resulting in rapid drops in blood glucose and leading to rapid fluctuations in blood glucose [85,86].']	(28114, 28332)
380224	difficult_task	PMC4939564	[(33973, 33982)]	difficult	['Recruitment may be difficult as seen in other trials due to the stigma associated with obesity and the sensitivity (or lack of) from health care professionals who treat obese patients [36].']	(33954, 34143)
380494	difficult_task	PMC4939634	[(23245, 23257)]	not specific	['Both AKUADS and ICD-10 are not specific for antenatal depression.']	(23218, 23283)
380704	difficult_task	PMC4940755	[(1903, 1915)]	difficulties	['The difficulties in distinguishing consequence from causality in these studies and the critical role of animal models for testing causal relationships and providing insight into underlying mechanisms are also addressed.']	(1899, 2118)
380705	difficult_task	PMC4940755	[(2367, 2374)]	complex	['While the outcomes to date are promising, studies are ongoing, and the next decade promises to be a time of productive research into the complex interactions between the genome, epigenome, and environment as they relate to metabolic disease.']	(2230, 2471)
380706	difficult_task	PMC4940755	[(2499, 2506)]	complex	['Introduction\nObesity is a complex, multifactorial disease, and better understanding of the mechanisms underlying the interactions between lifestyle, environment, and genetics is critical for developing effective strategies for prevention and treatment [1].']	(2473, 2729)
380707	difficult_task	PMC4940755	[(2839, 2848)]	variation	['In a society where energy-dense food is plentiful and the need for physical activity is low, there is a wide variation in individuals’ susceptibility to develop obesity and metabolic health problems.']	(2730, 2929)
380708	difficult_task	PMC4940755	[(2972, 2981)]	variation	['Estimates of the role of heredity in this variation are in the range of 40–70\xa0%, and while large genome-wide association studies (GWAS) have identified a number of genetic loci associated with obesity risk, the ~100 most common genetic variants only account for a few percent of variance in obesity [2,3].']	(2930, 3235)
380709	difficult_task	PMC4940755	[(4269, 4276)]	complex	['Recent advances and increased affordability of high-throughput technologies now allow for large-scale epigenome-wide association studies (EWAS) and integration of different layers of genomic information to explore the complex interactions between the genotype, epigenome, transcriptome, and the environment [6–9].']	(4051, 4364)
380710	difficult_task	PMC4940755	[(6116, 6128)]	difficulties	['We also address the difficulties in identifying causality in these studies and the importance of animal models in providing insight into mechanisms.']	(6096, 6244)
