	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
420165	full_unknown	PMC5096291	[(26945, 26961)]	not investigated	['An alternate possibility is that DHA may have had effects on the epigenome via mechanisms other than DNA methylation, such as histone modifications, that were not investigated in our study.']	(26786, 26975)
420166	full_unknown	PMC5096291	[(29130, 29154)]	remains to be determined	['Whether the DNA methylation differences observed in our study translate into functional consequences for gene expression and phenotype remains to be determined.']	(28995, 29155)
420532	full_unknown	PMC5100620	[(37511, 37518)]	unclear	['Our results indicate that the growth factors IGF-1 and IGFBP-1 in the children were modified by maternal micronutrient supplements, but the mechanisms are unclear.']	(37356, 37519)
420765	full_unknown	PMC5100627	[(4962, 4977)]	remains unclear	['Also, human genetic evidence has linked fetal growth with adult metabolism and diabetes risk, yet the adverse influences of birthweight-lowering genes has been conflicting.11However, despite the epidemiological evidence and animal models, the underlying molecular mechanisms linking impaired fetal growth to adult disease are poorly understood and the potential causality remains unclear.']	(4590, 4978)
420766	full_unknown	PMC5100627	[(12026, 12031)]	novel	['The metabolic profiling therefore includes both routine risk markers and novel metabolic biomarkers that have not previously been examined in relation to birthweight.']	(11953, 12119)
420767	full_unknown	PMC5100627	[(12063, 12066), (12078, 12091)]	not ... been examined	['The metabolic profiling therefore includes both routine risk markers and novel metabolic biomarkers that have not previously been examined in relation to birthweight.']	(11953, 12119)
420768	full_unknown	PMC5100627	[(13184, 13195)]	interpreted	['Adjusting birthweight for gestational age broadly means that the birthweight variable may be interpreted in terms of growth rate.']	(13091, 13220)
421308	full_unknown	PMC5108118	[(8259, 8268)]	not known	['However, the genotypic markers for these varying phenotypes are not known.']	(8195, 8269)
421309	full_unknown	PMC5108118	[(12460, 12469)]	not clear	['Caption (FIG): FIGURE 1\n\nThe distribution of drug-resistant epilepsy in our inpatient children\n\nCase 1\nThe patient is a 2-year-old male child born to nonconsanguineous parents by Lower Segment Caesarean Section from Orissa, the indication for which was not clear.']	(12207, 12470)
421433	full_unknown	PMC5110566	[(743, 748)]	novel	['This phenomenon can be understood in the context of the phenotypic plasticity and refers to the adjustment of a phenotype in response to environmental input without genetic change, following a novel, or unusual input during development.']	(550, 786)
421434	full_unknown	PMC5110566	[(10503, 10516)]	still unclear	['However, the epigenetic mechanisms in these effects are still unclear.']	(10447, 10517)
421635	full_unknown	PMC5115165	[(1161, 1168)]	unknown	['Consumption and diabetes were self reported, and severity of diabetes was unknown.']	(1087, 1169)
421636	full_unknown	PMC5115165	[(3541, 3556)]	remains unknown	['Previous studies have found that a diet with a higher glycemic index is related to higher plasma glucose and HbA1c concentrations during pregnancy1415and could increase the risk of GDM.16The association between consumption of potatoes, a commonly consumed food with a high glycemic index, and GDM risk, remains unknown.']	(3238, 3557)
421637	full_unknown	PMC5115165	[(31869, 31886)]	did not have data	['Unfortunately, we did not have data on gestational weight gain to further explore the potential mechanism.']	(31851, 31957)
421638	full_unknown	PMC5115165	[(33480, 33496)]	do not have data	['Third, we do not have data on the severity of GDM in this cohort.']	(33470, 33535)
421639	full_unknown	PMC5115165	[(35379, 35394)]	remains unknown	['What is already known on this topic\nGestational diabetes is a common complication of pregnancy and is at the center of a vicious circle of diabetes-begets-diabetes across generations\nThe Dietary Guidelines for Americans continuously include potatoes within the vegetable food group as a healthy food, though previous studies suggest that potatoes can adversely affect glucose metabolism because they contain large amounts of rapidly absorbable starch\nThe association between potato consumption and risk of gestational diabetes mellitus remains unknown\n\nWhat this study adds\nPre-pregnancy potato consumption was significantly and positively associated with the risk of GDM\nSubstitution of potatoes with other vegetables, legumes, or whole grain foods might lower the risk of GDM\n\nPubMed Central:']	(34843, 35637)
421890	full_unknown	PMC5116101	[(6676, 6681)]	novel	['Image-based dietary records are a novel method for food and nutrient intake assessment [2,3], where images of consumed food and drinks capture a dietary record from which a person’s intake is determined [12].']	(6642, 6850)
421891	full_unknown	PMC5116101	[(45730, 45738)]	not know	['We did not collect data on prepregnancy weight and weight gain during pregnancy, and therefore we do not know whether study participants were achieving recommendations for appropriate pregnancy weight gain.']	(45629, 45835)
422244	full_unknown	PMC5118763	[(362, 376)]	not well known	['A Prenatal Multiple Micronutrient Supplement Produces Higher Maternal Vitamin B-12 Concentrations and Similar Folate, Ferritin, and Zinc Concentrations as the Standard 60-mg Iron Plus 400-μg Folic Acid Supplement in Rural Bangladeshi Women\n\nAbstract\nBackground: The effects of prenatal food and micronutrient supplementation on maternal micronutrient status are not well known.']	(0, 377)
422245	full_unknown	PMC5118763	[(40545, 40559)]	would not have	['On a few occasions, the pill bottles were opened >3 times/d, which suggests a risk for overestimation of capsule intake; however, that would not have been possible because the pill bottles were refilled with 35 capsules/mo.']	(40410, 40633)
422246	full_unknown	PMC5118763	[(41370, 41379)]	uncertain	['In conclusion, women assigned to the MMN regimen had a higher concentration of plasma vitamin B-12, although the public health significance of the size of the effect is uncertain.']	(41201, 41380)
422474	full_unknown	PMC5118969	[(280, 287)]	unknown	['It is caused by vasospasm, but the mechanism of spasm is unknown but has been linked with hyperthyroidism in some studies.']	(223, 345)
422475	full_unknown	PMC5118969	[(2367, 2379)]	unidentified	['It is caused by vasospasm, the mechanism of which is unidentified, but have been linked with hyperthyroidism in some studies (3).']	(2314, 2443)
422476	full_unknown	PMC5118969	[(11023, 11038)]	remains unknown	['The mechanism(s) responsible for this discordant response leading to vasospasm remains unknown.']	(10944, 11039)
422477	full_unknown	PMC5118969	[(11927, 11944)]	not been reported	['Our patient experienced AMI and potentially fatal arrhythmias resulting in multiple cardiac arrests secondary to gestational hyperthyroidism, which is a very unusual presentation and has not been reported in the literature to the best of our knowledge.']	(11740, 11992)
422576	full_unknown	PMC5119728	[(3044, 3059)]	remains elusive	['However, whether folic acid has a similar effect on impaired neurodevelopment and/or autism remains elusive.']	(2952, 3060)
422577	full_unknown	PMC5119728	[(11919, 11933)]	no information	['< 4% reported use of supplements; 3. no information on folic acid use alone; 4. screen tools instead of diagnostic tools.']	(11882, 12003)
422578	full_unknown	PMC5119728	[(32912, 32919)]	no data	['Two papers that suggested an adverse effect of folic acid on ASDs were not included in our review because no data on individual subjects were available in these two studies [19,20].']	(32806, 32987)
422938	full_unknown	PMC5121137	[(246, 249), (255, 260)]	not ... clear	['Their pathogenesis is not very clear.']	(224, 261)
422939	full_unknown	PMC5121137	[(7758, 7765)]	unknown	['The etiology of these cysts is unknown.']	(7727, 7766)
424534	full_unknown	PMC5129897	[(6649, 6652)]	new	['The purpose of this new study is to revisit vitamin D concentrations of Canadians and to estimate the economic benefit of increasing 25(OH)D concentrations, with the knowledge that overall 25(OH)D concentrations have gone down since our previous study.']	(6629, 6881)
424535	full_unknown	PMC5129897	[(8774, 8777)]	New	['New data from the 2012–2013 Canadian Health Measures Survey obtained from Statistics Canada demonstrate the most recent 25(OH)D measured for Canadians.']	(8774, 8925)
425099	full_unknown	PMC5131456	[(4275, 4290)]	remains unclear	['However, an association between specific parental occupation and risk of SGA birth remains unclear.']	(4192, 4291)
425100	full_unknown	PMC5131456	[(34299, 34311)]	not recorded	['In our study, we could not assess the effect of dose, as data on amount of alcohol intake were not recorded in the MCBR.']	(34204, 34324)
425635	full_unknown	PMC5133065	[(4402, 4407)]	novel	['Recently, a study on rats allowed the identification of novel regulatory mechanisms and specific patterns of genic expression caused by exposure to the same high concentration multi-strain probiotic which may have clinical readouts in visceral pain [9].']	(4346, 4599)
425905	full_unknown	PMC5134748	[(1591, 1598)]	unknown	['The main reasons of early pregnancy loss are still unknown.']	(1540, 1599)
425906	full_unknown	PMC5134748	[(13676, 13689)]	still unknown	['A number of studies have indicated that suboptimal vitamin B6 status and elevated plasma total homocysteine concentrations a marker of poor folate or vitamin B12 status, may increase the risk of spontaneous abortion (1,2,6,23,24), although the association is still unknown.']	(13417, 13690)
426040	full_unknown	PMC5137891	[(32512, 32521)]	lack data	['Finally, we lack data on the prevalence of genetic hemoglobin disorders which may be related to anemia in our population and might have influenced the response to our intervention [46].']	(32500, 32685)
426041	full_unknown	PMC5137891	[(34884, 34893)]	lack data	['First, we lack data on other micronutrient biomarkers and genetic information to identify the etiology of anemia in our population.']	(34874, 35005)
