	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_VITAMIN_D_GENE_LIST	TOTAL_SUCCESSES_IN_VITAMIN_D_GENE_LIST	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
1217	CHEBI_36964	carbonodithioic acid	1.0	327724	1	51868	0	1.0	False	1.0	False
1218	CHEBI_74959	O(4)-phospho-D-tyrosine	1.0	327724	56	51868	0	1.0	False	1.0	False
14097	CHEBI_51689	enone	1.0	327724	1	51868	0	1.0	False	1.0	False
16505	UBERON_0003267	tooth of upper jaw	1.0	327724	1	51868	0	1.0	False	1.0	False
748	CHEBI_64120	M-factor	1.0	327724	4	51868	0	1.0	False	1.0	False
14098	CHEBI_6827	methicillin	1.0	327724	6	51868	0	1.0	False	1.0	False
14099	CHEBI_83165	venturicidin	1.0	327724	1	51868	0	1.0	False	1.0	False
2469	CHEBI_2533	alachlor	1.0	327724	1	51868	0	1.0	False	1.0	False
2468	CHEBI_73612	Met-Pro	1.0	327724	1	51868	0	1.0	False	1.0	False
15886	UBERON_0011016	pyramidalis	1.0	327724	1	51868	0	1.0	False	1.0	False
1020	CHEBI_35207	radioactive tracer	1.0	327724	2	51868	0	1.0	False	1.0	False
14103	CHEBI_16086	mycothione	1.0	327724	1	51868	0	1.0	False	1.0	False
14104	PR_000001308	CD48 molecule	1.0	327724	1	51868	0	1.0	False	1.0	False
14105	UBERON_0011905	plantaris	1.0	327724	1	51868	0	1.0	False	1.0	False
2466	CHEBI_7444	nadolol	1.0	327724	1	51868	0	1.0	False	1.0	False
101	GO_0097198	histone H3-K36 trimethylation	1.0	327724	1	51868	0	1.0	False	1.0	False
1219	CHEBI_64145	1-[1-(1-benzothiophen-2-yl)cyclohexyl]piperidine	1.0	327724	1	51868	0	1.0	False	1.0	False
746	CHEBI_48046	salinosporamide	1.0	327724	2	51868	0	1.0	False	1.0	False
1221	CHEBI_23958	erythrulose	1.0	327724	3	51868	0	1.0	False	1.0	False
14109	GO_0006282	regulation of DNA repair	1.0	327724	1	51868	0	1.0	False	1.0	False
14110	UBERON_2005011	pseudobranchial artery	1.0	327724	2	51868	0	1.0	False	1.0	False
103	CHEBI_51657	5-carboxytetramethylrhodamine	1.0	327724	2	51868	0	1.0	False	1.0	False
2462	CHEBI_65349	mirabegron	1.0	327724	1	51868	0	1.0	False	1.0	False
1222	UBERON_0000950	gracilis	1.0	327724	1	51868	0	1.0	False	1.0	False
2461	UBERON_0000073	regional part of nervous system	1.0	327724	3	51868	0	1.0	False	1.0	False
14115	CHEBI_67226	(-)-conduritol B	1.0	327724	1	51868	0	1.0	False	1.0	False
1019	CHEBI_64826	2,5-dimethylbenzoate	1.0	327724	3	51868	0	1.0	False	1.0	False
13981	CHEBI_16573	carbonyl sulfide	1.0	327724	4	51868	0	1.0	False	1.0	False
14058	CHEBI_34719	dinoseb	1.0	327724	1	51868	0	1.0	False	1.0	False
2497	UBERON_0013751	metaphysis of radius	1.0	327724	2	51868	0	1.0	False	1.0	False
2529	GO_0097597	ventral disc	1.0	327724	1	51868	0	1.0	False	1.0	False
14003	CL_0000880	choroid-plexus macrophage	1.0	327724	1	51868	0	1.0	False	1.0	False
782	GO_0097054	L-glutamate biosynthetic process	1.0	327724	1	51868	0	1.0	False	1.0	False
2525	CHEBI_75905	arsenic(2+) sulfides	1.0	327724	1	51868	0	1.0	False	1.0	False
1142	PR_000011032	neutrophil cytosol factor 4	1.0	327724	1	51868	0	1.0	False	1.0	False
16458	CHEBI_71307	WO2-molybdopterin cofactor	1.0	327724	1	51868	0	1.0	False	1.0	False
16131	GO_0044030	regulation of DNA methylation	1.0	327724	1	51868	0	1.0	False	1.0	False
61	CHEBI_18073	xanthoaphin	1.0	327724	1	51868	0	1.0	False	1.0	False
14006	SO_0000060	compound_chromosome_arm	1.0	327724	1	51868	0	1.0	False	1.0	False
14007	CHEBI_77865	2-hexadecenoyl-sn-glycero-3-phospho-L-serine(1-)	1.0	327724	3	51868	0	1.0	False	1.0	False
62	GO_0043194	axon initial segment	1.0	327724	1	51868	0	1.0	False	1.0	False
14008	CHEBI_35846	renal agent	1.0	327724	3	51868	0	1.0	False	1.0	False
14009	UBERON_0002374	metacarpal bone	1.0	327724	1	51868	0	1.0	False	1.0	False
780	UBERON_0015130	connective tissue of prostate gland	1.0	327724	1	51868	0	1.0	False	1.0	False
14011	GO_0003409	optic cup structural organization	1.0	327724	3	51868	0	1.0	False	1.0	False
779	CL_0000593	androgen secreting cell	1.0	327724	1	51868	0	1.0	False	1.0	False
17486	GO_0034287	detection of monosaccharide stimulus	1.0	327724	1	51868	0	1.0	False	1.0	False
1143	CL_0000068	duct epithelial cell	1.0	327724	1	51868	0	1.0	False	1.0	False
14013	PR_000009885	lysyl oxidase homolog 2	1.0	327724	2	51868	0	1.0	False	1.0	False
15965	CHEBI_7032	Musca-aurin-II	1.0	327724	1	51868	0	1.0	False	1.0	False
15964	CHEBI_33824	ynol	1.0	327724	1	51868	0	1.0	False	1.0	False
14014	CHEBI_33823	enol	1.0	327724	1	51868	0	1.0	False	1.0	False
16464	CHEBI_7037	Mutatochrome	1.0	327724	1	51868	0	1.0	False	1.0	False
65	GO_0014031	mesenchymal cell development	1.0	327724	1	51868	0	1.0	False	1.0	False
2521	PR_000016120	TBC1 domain family member 7	1.0	327724	1	51868	0	1.0	False	1.0	False
1148	CHEBI_2981	baicalin	1.0	327724	1	51868	0	1.0	False	1.0	False
14018	GO_1990864	response to growth hormone-releasing hormone	1.0	327724	2	51868	0	1.0	False	1.0	False
68	SO_0001503	processed_transcript	1.0	327724	1	51868	0	1.0	False	1.0	False
17483	GO_0031645	negative regulation of nervous system process	1.0	327724	1	51868	0	1.0	False	1.0	False
783	GO_0097653	unencapsulated part of cell	1.0	327724	1	51868	0	1.0	False	1.0	False
784	UBERON_0002271	periventricular zone of hypothalamus	1.0	327724	1	51868	0	1.0	False	1.0	False
2533	CHEBI_47020	tetrahydrofuryl ester	1.0	327724	1	51868	0	1.0	False	1.0	False
845	CHEBI_52485	isopimara-7,15-dienal	1.0	327724	4	51868	0	1.0	False	1.0	False
13983	GO_0008412	4-hydroxybenzoate octaprenyltransferase activity	1.0	327724	1	51868	0	1.0	False	1.0	False
1123	SO_0000851	CDS_region	1.0	327724	1	51868	0	1.0	False	1.0	False
13984	UBERON_0015225	atrial foramen intermedium	1.0	327724	1	51868	0	1.0	False	1.0	False
15985	GO_0060483	lobar bronchus mesenchyme development	1.0	327724	1	51868	0	1.0	False	1.0	False
790	GO_0044393	microspike	1.0	327724	1	51868	0	1.0	False	1.0	False
17498	CHEBI_70782	PPARalpha agonist	1.0	327724	7	51868	0	1.0	False	1.0	False
1129	CHEBI_7468	nandrolone phenpropionate	1.0	327724	2	51868	0	1.0	False	1.0	False
13986	CHEBI_36264	molybdate	1.0	327724	1	51868	0	1.0	False	1.0	False
788	UBERON_0014907	intersomitic vessel	1.0	327724	1	51868	0	1.0	False	1.0	False
16450	GO_0060057	apoptotic process involved in mammary gland involution	1.0	327724	1	51868	0	1.0	False	1.0	False
2541	GO_0001951	intestinal D-glucose absorption	1.0	327724	1	51868	0	1.0	False	1.0	False
13988	CHEBI_35642	dibenzo[a,d][7]annulene	1.0	327724	1	51868	0	1.0	False	1.0	False
13989	GO_0019875	6-aminohexanoate-dimer hydrolase activity	1.0	327724	1	51868	0	1.0	False	1.0	False
15977	CHEBI_66498	Ys-IV	1.0	327724	1	51868	0	1.0	False	1.0	False
903	UBERON_0005601	dorsal mesocardium	1.0	327724	1	51868	0	1.0	False	1.0	False
13991	PR_000007364	fibrillin-3	1.0	327724	1	51868	0	1.0	False	1.0	False
1026	UBERON_0003694	atlanto-axial joint	1.0	327724	1	51868	0	1.0	False	1.0	False
2537	CL_0000067	ciliated epithelial cell	1.0	327724	1	51868	0	1.0	False	1.0	False
16451	CL_0000649	prickle cell	1.0	327724	3	51868	0	1.0	False	1.0	False
2536	GO_0031160	spore wall	1.0	327724	2	51868	0	1.0	False	1.0	False
17493	PR_000029622	MBT domain-containing protein 1	1.0	327724	2	51868	0	1.0	False	1.0	False
17492	CHEBI_39175	thiacloprid	1.0	327724	1	51868	0	1.0	False	1.0	False
13996	CHEBI_52306	2',7'-difluorofluorescein	1.0	327724	2	51868	0	1.0	False	1.0	False
60	CHEBI_65966	girolline	1.0	327724	2	51868	0	1.0	False	1.0	False
1133	CHEBI_34656	cumene	1.0	327724	2	51868	0	1.0	False	1.0	False
1136	CHEBI_39784	nonaethylene glycol	1.0	327724	1	51868	0	1.0	False	1.0	False
2534	UBERON_0035115	diastema between central incisors	1.0	327724	1	51868	0	1.0	False	1.0	False
15974	UBERON_0002424	oral epithelium	1.0	327724	2	51868	0	1.0	False	1.0	False
1137	GO_0072538	T-helper 17 type immune response	1.0	327724	2	51868	0	1.0	False	1.0	False
787	GO_0030237	female sex determination	1.0	327724	1	51868	0	1.0	False	1.0	False
57	CHEBI_31045	1-O-Acetyllycorine	1.0	327724	1	51868	0	1.0	False	1.0	False
2495	CHEBI_62210	5-hydroxypyrrole-2-carboxylate	1.0	327724	4	51868	0	1.0	False	1.0	False
15961	GO_0035810	positive regulation of urine volume	1.0	327724	5	51868	0	1.0	False	1.0	False
73	GO_0002128	tRNA nucleoside ribose methylation	1.0	327724	5	51868	0	1.0	False	1.0	False
14038	CHEBI_28026	plastoquinol-9	1.0	327724	2	51868	0	1.0	False	1.0	False
2511	PR_000006894	ER degradation-enhancing alpha-mannosidase-like protein 3	1.0	327724	1	51868	0	1.0	False	1.0	False
86	UBERON_0002583	commissure of superior colliculus	1.0	327724	1	51868	0	1.0	False	1.0	False
17467	CHEBI_2519	agroclavine	1.0	327724	1	51868	0	1.0	False	1.0	False
2510	CHEBI_29165	Glu-tRNA(Gln)	1.0	327724	2	51868	0	1.0	False	1.0	False
14041	GO_0051573	negative regulation of histone H3-K9 methylation	1.0	327724	1	51868	0	1.0	False	1.0	False
1166	PR_000005586	dual specificity protein kinase CLK3	1.0	327724	1	51868	0	1.0	False	1.0	False
16477	UBERON_0004100	renal collecting system	1.0	327724	1	51868	0	1.0	False	1.0	False
2507	GO_0071800	podosome assembly	1.0	327724	1	51868	0	1.0	False	1.0	False
14045	CL_0000514	smooth muscle myoblast	1.0	327724	1	51868	0	1.0	False	1.0	False
770	PR_000016290	homeobox protein TGIF2LX	1.0	327724	1	51868	0	1.0	False	1.0	False
2506	CHEBI_67459	ajubractin C	1.0	327724	1	51868	0	1.0	False	1.0	False
2504	SO_0000345	EST	1.0	327724	3	51868	0	1.0	False	1.0	False
14048	CHEBI_16094	thiosulfate(2-)	1.0	327724	3	51868	0	1.0	False	1.0	False
89	PR_000015290	SPARC-related modular calcium-binding protein 2	1.0	327724	1	51868	0	1.0	False	1.0	False
14049	CHEBI_83631	octyl gallate	1.0	327724	4	51868	0	1.0	False	1.0	False
14050	CHEBI_73383	Ala-Val-Asp-His	1.0	327724	5	51868	0	1.0	False	1.0	False
1168	UBERON_0001780	spinal nerve	1.0	327724	1	51868	0	1.0	False	1.0	False
17465	CHEBI_82378	Acepyrene	1.0	327724	4	51868	0	1.0	False	1.0	False
90	CHEBI_49709	chlorate	1.0	327724	2	51868	0	1.0	False	1.0	False
849	GO_0045038	protein import into chloroplast thylakoid membrane	1.0	327724	1	51868	0	1.0	False	1.0	False
1169	UBERON_0003074	mesonephric duct	1.0	327724	1	51868	0	1.0	False	1.0	False
767	UBERON_0001054	Malpighian tubule	1.0	327724	1	51868	0	1.0	False	1.0	False
14053	CHEBI_48553	allylidene group	1.0	327724	2	51868	0	1.0	False	1.0	False
17462	GO_0016442	RISC complex	1.0	327724	1	51868	0	1.0	False	1.0	False
1172	CHEBI_80047	ECO 02301	1.0	327724	1	51868	0	1.0	False	1.0	False
2500	PR_000010235	methylmalonyl-CoA epimerase, mitochondrial	1.0	327724	3	51868	0	1.0	False	1.0	False
766	CHEBI_33807	penturonic acid	1.0	327724	1	51868	0	1.0	False	1.0	False
1176	CHEBI_37835	alkatetraene	1.0	327724	1	51868	0	1.0	False	1.0	False
81	CHEBI_5960	Irehine	1.0	327724	1	51868	0	1.0	False	1.0	False
14036	CHEBI_39159	(S)-trichostatic acid	1.0	327724	3	51868	0	1.0	False	1.0	False
1164	UBERON_0010007	placenta fetal blood space	1.0	327724	1	51868	0	1.0	False	1.0	False
15946	GO_1902620	positive regulation of microtubule minus-end binding	1.0	327724	1	51868	0	1.0	False	1.0	False
14020	CHEBI_50248	hematologic agent	1.0	327724	3	51868	0	1.0	False	1.0	False
15960	CHEBI_9665	triadimefon	1.0	327724	3	51868	0	1.0	False	1.0	False
14021	CHEBI_87222	diacylglycerol 40:4	1.0	327724	1	51868	0	1.0	False	1.0	False
2518	CHEBI_17844	2-amino-3-oxobutanoic acid	1.0	327724	2	51868	0	1.0	False	1.0	False
1149	GO_0060632	regulation of microtubule-based movement	1.0	327724	1	51868	0	1.0	False	1.0	False
1151	UBERON_0014409	metacromion	1.0	327724	1	51868	0	1.0	False	1.0	False
74	GO_0019327	lead sulfide oxidation	1.0	327724	1	51868	0	1.0	False	1.0	False
1152	GO_0044296	dendritic tuft	1.0	327724	1	51868	0	1.0	False	1.0	False
777	CHEBI_17217	2-butenoic acid	1.0	327724	1	51868	0	1.0	False	1.0	False
14023	CHEBI_85981	L-homocarnosine	1.0	327724	1	51868	0	1.0	False	1.0	False
17476	PR_000024842	heat shock 70 kDa protein 1	1.0	327724	1	51868	0	1.0	False	1.0	False
16466	GO_0008345	larval locomotory behavior	1.0	327724	1	51868	0	1.0	False	1.0	False
75	CHEBI_52182	meso-bromoporphyrin	1.0	327724	1	51868	0	1.0	False	1.0	False
16467	UBERON_0003679	mouth floor	1.0	327724	2	51868	0	1.0	False	1.0	False
70	SO_0000333	exon_junction	1.0	327724	3	51868	0	1.0	False	1.0	False
2516	PR_000015899	synaptotagmin-14	1.0	327724	1	51868	0	1.0	False	1.0	False
14027	CHEBI_27612	hydantoin	1.0	327724	3	51868	0	1.0	False	1.0	False
1156	CHEBI_72957	N-tetradecanoylsphingosine	1.0	327724	1	51868	0	1.0	False	1.0	False
1157	CHEBI_86958	vanillyl beta-D-glucopyranoside	1.0	327724	1	51868	0	1.0	False	1.0	False
78	PR_000008111	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-7	1.0	327724	1	51868	0	1.0	False	1.0	False
775	CHEBI_51402	phenylenediamine	1.0	327724	2	51868	0	1.0	False	1.0	False
15949	CHEBI_73234	1-hexadecanoyl-2-[(9Z)-octadec-9-enoyl]-sn-glycero-3-phospho-(1'-sn-glycerol)	1.0	327724	4	51868	0	1.0	False	1.0	False
14029	GO_0009875	pollen-pistil interaction	1.0	327724	1	51868	0	1.0	False	1.0	False
773	UBERON_0005496	neural tube lateral wall	1.0	327724	2	51868	0	1.0	False	1.0	False
14030	UBERON_0002365	exocrine gland	1.0	327724	4	51868	0	1.0	False	1.0	False
14031	PR_000000289	mitogen-activated protein kinase 1 isoform 1	1.0	327724	3	51868	0	1.0	False	1.0	False
2514	CHEBI_51084	inorganic nitrate salt	1.0	327724	1	51868	0	1.0	False	1.0	False
14033	UBERON_0015125	anterior internodal tract	1.0	327724	1	51868	0	1.0	False	1.0	False
16372	CHEBI_64105	protein kinase G agonist	1.0	327724	1	51868	0	1.0	False	1.0	False
1163	CHEBI_50327	selanylmethyl group	1.0	327724	2	51868	0	1.0	False	1.0	False
2515	CHEBI_71043	3-dehydrotetradecasphinganine	1.0	327724	3	51868	0	1.0	False	1.0	False
17278	CHEBI_60717	4-chlorobenzoyl group	1.0	327724	1	51868	0	1.0	False	1.0	False
15625	GO_0035585	calcium-mediated signaling using extracellular calcium source	1.0	327724	1	51868	0	1.0	False	1.0	False
14438	GO_0060371	regulation of atrial cardiac muscle cell membrane depolarization	1.0	327724	1	51868	0	1.0	False	1.0	False
15263	GO_0000048	peptidyltransferase activity	1.0	327724	2	51868	0	1.0	False	1.0	False
15262	GO_0007167	enzyme linked receptor protein signaling pathway	1.0	327724	1	51868	0	1.0	False	1.0	False
367	CHEBI_35481	non-narcotic analgesic	1.0	327724	1	51868	0	1.0	False	1.0	False
1937	GO_1903368	regulation of foraging behavior	1.0	327724	1	51868	0	1.0	False	1.0	False
1936	CHEBI_3096	bikaverin	1.0	327724	1	51868	0	1.0	False	1.0	False
1935	UBERON_0009908	caudal root of abducens nerve	1.0	327724	1	51868	0	1.0	False	1.0	False
1630	GO_0035890	exit from host	1.0	327724	3	51868	0	1.0	False	1.0	False
1934	CHEBI_81924	Fluxofenim	1.0	327724	1	51868	0	1.0	False	1.0	False
15260	GO_0061009	common bile duct development	1.0	327724	1	51868	0	1.0	False	1.0	False
16188	CHEBI_76025	poly[d(T)].poly[d(A)].poly[d(T)]	1.0	327724	1	51868	0	1.0	False	1.0	False
503	CHEBI_24079	formamides	1.0	327724	4	51868	0	1.0	False	1.0	False
1633	CL_1000418	myoepithelial cell of lactiferous alveolus	1.0	327724	1	51868	0	1.0	False	1.0	False
14863	UBERON_0012344	holocrine gland	1.0	327724	1	51868	0	1.0	False	1.0	False
15257	GO_0010422	regulation of brassinosteroid biosynthetic process	1.0	327724	1	51868	0	1.0	False	1.0	False
14865	GO_0097511	dendritic cell dendrite	1.0	327724	1	51868	0	1.0	False	1.0	False
16210	CHEBI_28898	P(1),P(5)-bis(5'-adenosyl) pentaphosphate	1.0	327724	1	51868	0	1.0	False	1.0	False
15254	CHEBI_10093	yohimbine	1.0	327724	3	51868	0	1.0	False	1.0	False
15253	GO_0048623	seed germination on parent plant	1.0	327724	1	51868	0	1.0	False	1.0	False
17055	GO_0002225	positive regulation of antimicrobial peptide production	1.0	327724	1	51868	0	1.0	False	1.0	False
14867	PR_000007534	peptidyl-prolyl cis-trans isomerase FKBP14	1.0	327724	1	51868	0	1.0	False	1.0	False
17054	CHEBI_25690	ommatin	1.0	327724	2	51868	0	1.0	False	1.0	False
1635	CHEBI_52739	FluorX 6-isomer	1.0	327724	1	51868	0	1.0	False	1.0	False
371	CHEBI_9973	vibriobactin	1.0	327724	2	51868	0	1.0	False	1.0	False
884	CHEBI_48947	clavulanic acid	1.0	327724	1	51868	0	1.0	False	1.0	False
15250	CHEBI_51773	coumarin 153	1.0	327724	1	51868	0	1.0	False	1.0	False
1927	CHEBI_5554	Guanabenz acetate	1.0	327724	20	51868	0	1.0	False	1.0	False
14871	UBERON_0006842	lymphatic capillary	1.0	327724	1	51868	0	1.0	False	1.0	False
1639	SO_0000319	stop_codon	1.0	327724	13	51868	0	1.0	False	1.0	False
1925	CHEBI_81049	2-Methoxy-5-nitrophenol	1.0	327724	1	51868	0	1.0	False	1.0	False
366	SO_0000784	foreign	1.0	327724	6	51868	0	1.0	False	1.0	False
14856	CL_0000398	polygonal cell	1.0	327724	1	51868	0	1.0	False	1.0	False
17061	CHEBI_51938	coumarin 460	1.0	327724	1	51868	0	1.0	False	1.0	False
1629	UBERON_0008784	lower limb segment	1.0	327724	1	51868	0	1.0	False	1.0	False
1615	SO_0000190	five_prime_intron	1.0	327724	1	51868	0	1.0	False	1.0	False
14841	CHEBI_47843	dithiane	1.0	327724	1	51868	0	1.0	False	1.0	False
16831	UBERON_0000377	maxillary nerve	1.0	327724	2	51868	0	1.0	False	1.0	False
1618	UBERON_0001184	renal artery	1.0	327724	5	51868	0	1.0	False	1.0	False
1620	GO_0019251	anaerobic cobalamin biosynthetic process	1.0	327724	1	51868	0	1.0	False	1.0	False
15278	GO_0015888	thiamine transport	1.0	327724	1	51868	0	1.0	False	1.0	False
14842	UBERON_0012463	cloacal lumen	1.0	327724	1	51868	0	1.0	False	1.0	False
512	UBERON_0011594	dentary tooth	1.0	327724	1	51868	0	1.0	False	1.0	False
15276	GO_0042468	klinokinesis	1.0	327724	1	51868	0	1.0	False	1.0	False
1947	GO_0090495	low-density lipoprotein particle disassembly	1.0	327724	1	51868	0	1.0	False	1.0	False
992	CHEBI_15717	4beta-(hydroxymethyl)-4alpha-methyl-5alpha-cholest-7-en-3beta-ol	1.0	327724	1	51868	0	1.0	False	1.0	False
16836	CL_0000839	myeloid lineage restricted progenitor cell	1.0	327724	1	51868	0	1.0	False	1.0	False
17065	CHEBI_24233	geranylhydroquinone	1.0	327724	2	51868	0	1.0	False	1.0	False
1624	GO_0061527	dopamine secretion, neurotransmission	1.0	327724	7	51868	0	1.0	False	1.0	False
14875	PR_000017425	WD repeat domain phosphoinositide-interacting protein 1	1.0	327724	1	51868	0	1.0	False	1.0	False
1946	CHEBI_83261	pyribencarb	1.0	327724	2	51868	0	1.0	False	1.0	False
1943	GO_0060661	submandibular salivary gland formation	1.0	327724	1	51868	0	1.0	False	1.0	False
1942	CHEBI_48544	methanesulfonates	1.0	327724	1	51868	0	1.0	False	1.0	False
16333	UBERON_0004997	mucosa of pyloric antrum	1.0	327724	1	51868	0	1.0	False	1.0	False
1939	GO_0042493	response to drug	1.0	327724	1	51868	0	1.0	False	1.0	False
509	CHEBI_31431	Copper gluconate	1.0	327724	1	51868	0	1.0	False	1.0	False
1627	UBERON_0013280	diaphysis of tibia	1.0	327724	1	51868	0	1.0	False	1.0	False
15269	CHEBI_82158	Dialifor	1.0	327724	3	51868	0	1.0	False	1.0	False
15267	CHEBI_32232	tiquizium bromide	1.0	327724	1	51868	0	1.0	False	1.0	False
363	CHEBI_52246	platinum(II) octaethylporphyrin ketone	1.0	327724	1	51868	0	1.0	False	1.0	False
364	UBERON_0005986	left bundle branch	1.0	327724	1	51868	0	1.0	False	1.0	False
14851	CHEBI_58821	terpentedienyl diphosphate(3-)	1.0	327724	1	51868	0	1.0	False	1.0	False
14852	PR_000005911	beta-crystallin B1	1.0	327724	1	51868	0	1.0	False	1.0	False
14853	UBERON_0008847	ovarian ligament	1.0	327724	1	51868	0	1.0	False	1.0	False
15266	PR_000029310	coiled-coil domain-containing protein 110	1.0	327724	1	51868	0	1.0	False	1.0	False
874	CHEBI_81965	Monolinuron	1.0	327724	1	51868	0	1.0	False	1.0	False
1641	CHEBI_73839	D-Leu-D-Leu	1.0	327724	5	51868	0	1.0	False	1.0	False
1642	GO_0072508	trivalent inorganic cation homeostasis	1.0	327724	1	51868	0	1.0	False	1.0	False
1924	UBERON_0012136	prehallux	1.0	327724	1	51868	0	1.0	False	1.0	False
14897	GO_0016057	regulation of membrane potential in photoreceptor cell	1.0	327724	1	51868	0	1.0	False	1.0	False
1909	CHEBI_25282	methylbutanal	1.0	327724	1	51868	0	1.0	False	1.0	False
380	CHEBI_74410	N-acetylcysteamine	1.0	327724	1	51868	0	1.0	False	1.0	False
14900	CHEBI_15901	5,6-dihydrouracil	1.0	327724	1	51868	0	1.0	False	1.0	False
15224	CHEBI_18152	myricetin	1.0	327724	1	51868	0	1.0	False	1.0	False
16853	UBERON_0001341	lesser sac	1.0	327724	1	51868	0	1.0	False	1.0	False
17040	CHEBI_19480	2-bromomaleylacetate	1.0	327724	3	51868	0	1.0	False	1.0	False
1659	CHEBI_55472	benzylpenicilloyl-butylamine	1.0	327724	1	51868	0	1.0	False	1.0	False
14901	UBERON_0002470	autopod region	1.0	327724	1	51868	0	1.0	False	1.0	False
1661	CHEBI_27371	(+)-quercitol	1.0	327724	1	51868	0	1.0	False	1.0	False
14902	UBERON_0003327	mesenchyme of forearm	1.0	327724	7	51868	0	1.0	False	1.0	False
1662	CHEBI_60761	floxuridine	1.0	327724	1	51868	0	1.0	False	1.0	False
1663	UBERON_0013673	os priapium	1.0	327724	2	51868	0	1.0	False	1.0	False
381	UBERON_0007809	fascia of Camper	1.0	327724	1	51868	0	1.0	False	1.0	False
16345	CHEBI_29102	natride	1.0	327724	1	51868	0	1.0	False	1.0	False
14903	CHEBI_957	2,6-dinitrotoluene	1.0	327724	1	51868	0	1.0	False	1.0	False
16855	SO_0001627	intron_variant	1.0	327724	1	51868	0	1.0	False	1.0	False
382	CL_0000603	dikaryon	1.0	327724	2	51868	0	1.0	False	1.0	False
17037	CHEBI_82384	2-Amino-5-nitrophenol	1.0	327724	1	51868	0	1.0	False	1.0	False
1664	CL_0002574	stromal cell of pancreas	1.0	327724	3	51868	0	1.0	False	1.0	False
16857	CHEBI_48574	phenylbutazone	1.0	327724	1	51868	0	1.0	False	1.0	False
14906	CHEBI_50005	trans-stilbene oxide	1.0	327724	1	51868	0	1.0	False	1.0	False
483	UBERON_0034935	pars plicata of ciliary body	1.0	327724	2	51868	0	1.0	False	1.0	False
1669	GO_0035198	miRNA binding	1.0	327724	1	51868	0	1.0	False	1.0	False
1670	UBERON_0004456	entire sense organ system	1.0	327724	1	51868	0	1.0	False	1.0	False
386	CHEBI_87149	N-[(Z)-11-methyldodec-2-enoyl]piperidine	1.0	327724	1	51868	0	1.0	False	1.0	False
387	SO_0005849	gene_subarray_member	1.0	327724	1	51868	0	1.0	False	1.0	False
16863	UBERON_0005606	hyaloid cavity	1.0	327724	1	51868	0	1.0	False	1.0	False
15209	GO_0016926	protein desumoylation	1.0	327724	1	51868	0	1.0	False	1.0	False
16864	UBERON_0010293	suprachoroid lamina	1.0	327724	1	51868	0	1.0	False	1.0	False
491	GO_0045018	retrograde transport, vacuole to Golgi	1.0	327724	1	51868	0	1.0	False	1.0	False
16829	UBERON_0005056	external female genitalia	1.0	327724	1	51868	0	1.0	False	1.0	False
