	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_IGNORANCE_CATEGORY	TOTAL_SUCCESSES_IN_IGNORANCE_CATEGORY	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
4764	CHEBI_21681	N-benzoyl-D-arginines	1.0	182892	1	8688	0	1.0	False	1.0	False
4765	PR_000006445	diacylglycerol kinase epsilon	1.0	182892	3	8688	0	1.0	False	1.0	False
4766	GO_0006228	UTP biosynthetic process	1.0	182892	1	8688	0	1.0	False	1.0	False
4767	CHEBI_72568	MTIC	1.0	182892	2	8688	0	1.0	False	1.0	False
4768	CHEBI_32373	4-coumarate	1.0	182892	1	8688	0	1.0	False	1.0	False
4782	UBERON_0003114	pharyngeal arch 3	1.0	182892	1	8688	0	1.0	False	1.0	False
4769	CHEBI_62964	magnesium acetate	1.0	182892	9	8688	0	1.0	False	1.0	False
4771	GO_0030125	clathrin vesicle coat	1.0	182892	1	8688	0	1.0	False	1.0	False
4772	CHEBI_32807	o-orsellinic acid	1.0	182892	3	8688	0	1.0	False	1.0	False
4773	UBERON_0001910	medial forebrain bundle	1.0	182892	3	8688	0	1.0	False	1.0	False
4774	PR_000008466	hepatitis B virus X-interacting protein	1.0	182892	3	8688	0	1.0	False	1.0	False
4775	PR_000007573	formin-like protein 3	1.0	182892	1	8688	0	1.0	False	1.0	False
4776	CHEBI_37038	purine ribonucleoside 5'-diphosphate	1.0	182892	6	8688	0	1.0	False	1.0	False
4777	CL_0000838	lymphoid lineage restricted progenitor cell	1.0	182892	1	8688	0	1.0	False	1.0	False
4778	GO_0046752	viral capsid precursor transport to host cell nucleus	1.0	182892	1	8688	0	1.0	False	1.0	False
4780	PR_000005022	calpain small subunit 1	1.0	182892	1	8688	0	1.0	False	1.0	False
4770	GO_0007259	receptor signaling pathway via JAK-STAT	1.0	182892	3	8688	0	1.0	False	1.0	False
4758	CHEBI_82619	icariside II	1.0	182892	3	8688	0	1.0	False	1.0	False
4810	GO_0000097	sulfur amino acid biosynthetic process	1.0	182892	1	8688	0	1.0	False	1.0	False
4812	CHEBI_64369	diadenosyl diphosphate	1.0	182892	1	8688	0	1.0	False	1.0	False
4843	UBERON_0004182	mammary gland cord	1.0	182892	1	8688	0	1.0	False	1.0	False
4845	UBERON_0007228	vestibular nucleus	1.0	182892	1	8688	0	1.0	False	1.0	False
4846	UBERON_0002167	right lung	1.0	182892	1	8688	0	1.0	False	1.0	False
4849	GO_0008808	cardiolipin synthase activity	1.0	182892	1	8688	0	1.0	False	1.0	False
4850	UBERON_0005428	vagal neural crest	1.0	182892	5	8688	0	1.0	False	1.0	False
4851	GO_0043186	P granule	1.0	182892	1	8688	0	1.0	False	1.0	False
4852	UBERON_0002385	muscle tissue	1.0	182892	21	8688	0	1.0	False	1.0	False
4853	CHEBI_70322	Operculinic acid C	1.0	182892	1	8688	0	1.0	False	1.0	False
4854	PR_000029111	putative glycerol kinase 5	1.0	182892	2	8688	0	1.0	False	1.0	False
4842	GO_0051947	regulation of gamma-aminobutyric acid uptake involved in transmission of nerve impulse	1.0	182892	2	8688	0	1.0	False	1.0	False
4855	CHEBI_75253	phenylarsine oxide	1.0	182892	1	8688	0	1.0	False	1.0	False
4859	GO_0036336	dendritic cell migration	1.0	182892	1	8688	0	1.0	False	1.0	False
4860	GO_0042117	monocyte activation	1.0	182892	5	8688	0	1.0	False	1.0	False
4861	UBERON_0005443	filum terminale	1.0	182892	1	8688	0	1.0	False	1.0	False
4863	CHEBI_37042	purine 2'-deoxyribonucleoside 5'-triphosphate	1.0	182892	49	8688	0	1.0	False	1.0	False
4864	GO_0042734	presynaptic membrane	1.0	182892	2	8688	0	1.0	False	1.0	False
4867	UBERON_0018134	rugal fold of scrotum	1.0	182892	1	8688	0	1.0	False	1.0	False
4869	CHEBI_35176	zinc sulfate	1.0	182892	16	8688	0	1.0	False	1.0	False
4870	GO_0031982	vesicle	1.0	182892	31	8688	0	1.0	False	1.0	False
4871	UBERON_0001074	pericardial cavity	1.0	182892	7	8688	0	1.0	False	1.0	False
4858	PR_000017425	WD repeat domain phosphoinositide-interacting protein 1	1.0	182892	1	8688	0	1.0	False	1.0	False
4811	GO_0006282	regulation of DNA repair	1.0	182892	1	8688	0	1.0	False	1.0	False
4841	CHEBI_51807	procollagen 5-hydroxy-L-lysine	1.0	182892	1	8688	0	1.0	False	1.0	False
4837	CHEBI_9008	salicyluric acid	1.0	182892	1	8688	0	1.0	False	1.0	False
4813	GO_0051012	microtubule sliding	1.0	182892	1	8688	0	1.0	False	1.0	False
4816	CHEBI_50835	cadmium selenide nanoparticle	1.0	182892	1	8688	0	1.0	False	1.0	False
4817	UBERON_0001766	anterior chamber of eyeball	1.0	182892	6	8688	0	1.0	False	1.0	False
4818	GO_0032490	detection of molecule of bacterial origin	1.0	182892	1	8688	0	1.0	False	1.0	False
4819	PR_000009129	integrin alpha-4	1.0	182892	2	8688	0	1.0	False	1.0	False
4821	UBERON_0004850	lymph node endothelium	1.0	182892	1	8688	0	1.0	False	1.0	False
4823	GO_0036155	acylglycerol acyl-chain remodeling	1.0	182892	11	8688	0	1.0	False	1.0	False
4824	GO_0023003	nuclear migration to the embryo sac center	1.0	182892	1	8688	0	1.0	False	1.0	False
4825	CHEBI_22231	acylglycerone phosphate	1.0	182892	1	8688	0	1.0	False	1.0	False
4839	UBERON_0005871	palatine process of maxilla	1.0	182892	8	8688	0	1.0	False	1.0	False
4826	CHEBI_30396	phenyl group	1.0	182892	2	8688	0	1.0	False	1.0	False
4828	GO_0009738	abscisic acid-activated signaling pathway	1.0	182892	11	8688	0	1.0	False	1.0	False
4829	GO_0001770	establishment of natural killer cell polarity	1.0	182892	3	8688	0	1.0	False	1.0	False
4830	GO_0033553	rDNA heterochromatin	1.0	182892	2	8688	0	1.0	False	1.0	False
4831	CHEBI_60317	thiolactone	1.0	182892	2	8688	0	1.0	False	1.0	False
4832	PR_000007300	coagulation factor V	1.0	182892	2	8688	0	1.0	False	1.0	False
4833	GO_0035187	hatching behavior	1.0	182892	2	8688	0	1.0	False	1.0	False
4834	UBERON_0000975	sternum	1.0	182892	7	8688	0	1.0	False	1.0	False
4835	GO_0006368	transcription elongation from RNA polymerase II promoter	1.0	182892	1	8688	0	1.0	False	1.0	False
4836	GO_0042069	regulation of catecholamine metabolic process	1.0	182892	3	8688	0	1.0	False	1.0	False
4827	UBERON_0013679	inner canthus of right eye	1.0	182892	1	8688	0	1.0	False	1.0	False
4757	CHEBI_26666	short-chain fatty acid	1.0	182892	14	8688	0	1.0	False	1.0	False
4756	GO_0042123	glucanosyltransferase activity	1.0	182892	1	8688	0	1.0	False	1.0	False
4755	CHEBI_9516	thapsigargin	1.0	182892	15	8688	0	1.0	False	1.0	False
4671	CHEBI_76161	(R)-2-hydroperoxy-alpha-linolenate	1.0	182892	1	8688	0	1.0	False	1.0	False
4672	UBERON_0003672	dentition	1.0	182892	1	8688	0	1.0	False	1.0	False
4673	CHEBI_38689	fonofos	1.0	182892	1	8688	0	1.0	False	1.0	False
4674	UBERON_0001391	popliteus muscle	1.0	182892	7	8688	0	1.0	False	1.0	False
4675	GO_0043652	engulfment of apoptotic cell	1.0	182892	37	8688	0	1.0	False	1.0	False
4676	CHEBI_27345	xylonate	1.0	182892	3	8688	0	1.0	False	1.0	False
4677	GO_0030631	pyrrolysine incorporation	1.0	182892	1	8688	0	1.0	False	1.0	False
4678	UBERON_0003953	posterior stroma of cornea	1.0	182892	1	8688	0	1.0	False	1.0	False
4679	UBERON_0006099	Brodmann (1909) area 1	1.0	182892	8	8688	0	1.0	False	1.0	False
4670	CHEBI_85082	Harvoni	1.0	182892	1	8688	0	1.0	False	1.0	False
4681	CHEBI_16379	Co-methyl-Co-5-hydroxybenzimidazolylcob(III)amide	1.0	182892	2	8688	0	1.0	False	1.0	False
4684	UBERON_0000349	limbic system	1.0	182892	19	8688	0	1.0	False	1.0	False
4685	GO_0007473	wing disc proximal/distal pattern formation	1.0	182892	2	8688	0	1.0	False	1.0	False
4686	CHEBI_74482	1-octadecyl-2-icosanoyl-sn-glycero-3-phosphocholine	1.0	182892	1	8688	0	1.0	False	1.0	False
4688	CHEBI_39415	dinitrophenol insecticide	1.0	182892	1	8688	0	1.0	False	1.0	False
4689	GO_0009847	spore germination	1.0	182892	13	8688	0	1.0	False	1.0	False
4690	CHEBI_2611	alprazolam	1.0	182892	5	8688	0	1.0	False	1.0	False
4691	PR_000001968	tyrosine-protein phosphatase non-receptor type substrate 1	1.0	182892	6	8688	0	1.0	False	1.0	False
4692	PR_000014414	protein S100-A7	1.0	182892	37	8688	0	1.0	False	1.0	False
4693	GO_0018996	molting cycle, collagen and cuticulin-based cuticle	1.0	182892	1	8688	0	1.0	False	1.0	False
4683	GO_0018979	trichloroethylene metabolic process	1.0	182892	3	8688	0	1.0	False	1.0	False
4694	GO_0061725	cytosolic lipolysis	1.0	182892	1	8688	0	1.0	False	1.0	False
4669	CHEBI_79992	GW 1929	1.0	182892	2	8688	0	1.0	False	1.0	False
4667	GO_0033351	UDP-D-apiose metabolic process	1.0	182892	1	8688	0	1.0	False	1.0	False
4643	CHEBI_35097	sec-butylbenzene	1.0	182892	1	8688	0	1.0	False	1.0	False
4644	GO_0005789	endoplasmic reticulum membrane	1.0	182892	2	8688	0	1.0	False	1.0	False
4645	GO_0097411	hypoxia-inducible factor-1alpha signaling pathway	1.0	182892	4	8688	0	1.0	False	1.0	False
4646	CHEBI_30304	antimony(0)	1.0	182892	1	8688	0	1.0	False	1.0	False
4648	CHEBI_78295	food component	1.0	182892	1	8688	0	1.0	False	1.0	False
4649	PR_000009438	importin subunit alpha-8	1.0	182892	1	8688	0	1.0	False	1.0	False
4651	UBERON_0003040	central gray substance of midbrain	1.0	182892	4	8688	0	1.0	False	1.0	False
4654	GO_0030136	clathrin-coated vesicle	1.0	182892	1	8688	0	1.0	False	1.0	False
4655	CHEBI_70374	maoecrystal R	1.0	182892	1	8688	0	1.0	False	1.0	False
4668	GO_0051941	regulation of amino acid uptake involved in synaptic transmission	1.0	182892	1	8688	0	1.0	False	1.0	False
4656	GO_0002241	response to parasitic plant	1.0	182892	4	8688	0	1.0	False	1.0	False
4658	CHEBI_53629	norlignan	1.0	182892	1	8688	0	1.0	False	1.0	False
4659	PR_000004104	AP-3 complex subunit beta-1	1.0	182892	15	8688	0	1.0	False	1.0	False
4660	GO_0005657	replication fork	1.0	182892	10	8688	0	1.0	False	1.0	False
4661	GO_0007229	integrin-mediated signaling pathway	1.0	182892	4	8688	0	1.0	False	1.0	False
4662	GO_0009900	dehiscence	1.0	182892	6	8688	0	1.0	False	1.0	False
4663	UBERON_0002191	subiculum	1.0	182892	1	8688	0	1.0	False	1.0	False
4664	CHEBI_66075	inflexin	1.0	182892	100	8688	0	1.0	False	1.0	False
4665	GO_0060436	bronchiole morphogenesis	1.0	182892	1	8688	0	1.0	False	1.0	False
4666	CHEBI_2938	avenacoside B	1.0	182892	1	8688	0	1.0	False	1.0	False
4657	PR_000008608	hexokinase-1	1.0	182892	25	8688	0	1.0	False	1.0	False
4695	CHEBI_35705	immunosuppressive agent	1.0	182892	4	8688	0	1.0	False	1.0	False
4696	CHEBI_73832	Asp-Val	1.0	182892	92	8688	0	1.0	False	1.0	False
4697	CHEBI_86026	tRNA threonylcarbamoyladenosine	1.0	182892	1	8688	0	1.0	False	1.0	False
4729	CL_0000836	promyelocyte	1.0	182892	2	8688	0	1.0	False	1.0	False
4730	CHEBI_32259	trifluoperazine dimaleate	1.0	182892	2	8688	0	1.0	False	1.0	False
4731	CHEBI_28855	enterobactin	1.0	182892	2	8688	0	1.0	False	1.0	False
4733	GO_0009998	negative regulation of retinal cone cell fate specification	1.0	182892	2	8688	0	1.0	False	1.0	False
4734	UBERON_0011219	longissimus lumborum muscle	1.0	182892	2	8688	0	1.0	False	1.0	False
4735	GO_0097435	supramolecular fiber organization	1.0	182892	1	8688	0	1.0	False	1.0	False
4736	GO_0009849	tryptophan-independent indoleacetic acid biosynthetic process	1.0	182892	1	8688	0	1.0	False	1.0	False
4737	CHEBI_67276	Brialalepolide A	1.0	182892	1	8688	0	1.0	False	1.0	False
4740	PR_000013346	gamma-secretase subunit PEN-2	1.0	182892	10	8688	0	1.0	False	1.0	False
4727	PR_000009364	krueppel-like factor 4	1.0	182892	16	8688	0	1.0	False	1.0	False
4741	PR_000017545	protein yippee-like 4	1.0	182892	1	8688	0	1.0	False	1.0	False
4745	GO_0050956	electroception	1.0	182892	3	8688	0	1.0	False	1.0	False
4747	UBERON_0005314	alveolar primary septum	1.0	182892	1	8688	0	1.0	False	1.0	False
4748	GO_0001897	cytolysis by symbiont of host cells	1.0	182892	1	8688	0	1.0	False	1.0	False
4749	CHEBI_82620	L-tyrosine-O-phosphate(2-) residue	1.0	182892	1	8688	0	1.0	False	1.0	False
4750	GO_0009099	valine biosynthetic process	1.0	182892	37	8688	0	1.0	False	1.0	False
4751	GO_0006353	DNA-templated transcription, termination	1.0	182892	1	8688	0	1.0	False	1.0	False
4752	CHEBI_33338	aryl group	1.0	182892	3	8688	0	1.0	False	1.0	False
4753	UBERON_0002871	hypoglossal nucleus	1.0	182892	2	8688	0	1.0	False	1.0	False
4754	UBERON_0012349	digital pad	1.0	182892	5	8688	0	1.0	False	1.0	False
4743	GO_0043491	protein kinase B signaling	1.0	182892	16	8688	0	1.0	False	1.0	False
4726	CHEBI_73196	EC 4.4.1.11 (methionine gamma-lyase) inhibitor	1.0	182892	1	8688	0	1.0	False	1.0	False
4725	UBERON_0003709	circle of Willis	1.0	182892	1	8688	0	1.0	False	1.0	False
4724	PR_000017119	uracil phosphoribosyltransferase	1.0	182892	1	8688	0	1.0	False	1.0	False
4698	UBERON_0005211	renal medulla interstitium	1.0	182892	1	8688	0	1.0	False	1.0	False
4699	UBERON_0000171	respiration organ	1.0	182892	6	8688	0	1.0	False	1.0	False
4700	GO_0030194	positive regulation of blood coagulation	1.0	182892	1	8688	0	1.0	False	1.0	False
4701	SO_0000003	G_quartet	1.0	182892	1	8688	0	1.0	False	1.0	False
4702	UBERON_0003829	urethra muscle tissue	1.0	182892	4	8688	0	1.0	False	1.0	False
4703	CHEBI_50922	eletriptan	1.0	182892	1	8688	0	1.0	False	1.0	False
4704	GO_0033027	positive regulation of mast cell apoptotic process	1.0	182892	2	8688	0	1.0	False	1.0	False
4705	GO_0001705	ectoderm formation	1.0	182892	3	8688	0	1.0	False	1.0	False
4706	UBERON_0006692	vertebral canal	1.0	182892	1	8688	0	1.0	False	1.0	False
4710	GO_0045721	negative regulation of gluconeogenesis	1.0	182892	1	8688	0	1.0	False	1.0	False
4711	GO_0055075	potassium ion homeostasis	1.0	182892	1	8688	0	1.0	False	1.0	False
4712	CHEBI_51270	tetracenes	1.0	182892	1	8688	0	1.0	False	1.0	False
4714	UBERON_0002059	submandibular ganglion	1.0	182892	1	8688	0	1.0	False	1.0	False
4715	PR_000007355	Fas-binding factor 1	1.0	182892	39	8688	0	1.0	False	1.0	False
4716	GO_0071800	podosome assembly	1.0	182892	1	8688	0	1.0	False	1.0	False
4717	PR_000001611	melatonin-related receptor	1.0	182892	1	8688	0	1.0	False	1.0	False
4719	GO_0000915	actomyosin contractile ring assembly	1.0	182892	6	8688	0	1.0	False	1.0	False
4720	PR_000006900	erythroid differentiation-related factor 1	1.0	182892	17	8688	0	1.0	False	1.0	False
4721	PR_000001980	ATP-sensitive inward rectifier potassium channel 11	1.0	182892	11	8688	0	1.0	False	1.0	False
4722	UBERON_3001008	body wart	1.0	182892	1	8688	0	1.0	False	1.0	False
4723	GO_0031526	brush border membrane	1.0	182892	2	8688	0	1.0	False	1.0	False
4872	UBERON_0012260	alular digit	1.0	182892	1	8688	0	1.0	False	1.0	False
4873	UBERON_0010402	epidermis suprabasal layer	1.0	182892	7	8688	0	1.0	False	1.0	False
4874	PR_000011049	nicastrin	1.0	182892	1	8688	0	1.0	False	1.0	False
4875	CHEBI_5759	Honokiol	1.0	182892	13	8688	0	1.0	False	1.0	False
5015	GO_0001818	negative regulation of cytokine production	1.0	182892	18	8688	0	1.0	False	1.0	False
5016	CHEBI_66557	laurolistine	1.0	182892	8	8688	0	1.0	False	1.0	False
5017	CHEBI_55472	benzylpenicilloyl-butylamine	1.0	182892	1	8688	0	1.0	False	1.0	False
5018	CHEBI_68631	tetrasulfocyanine acid	1.0	182892	1	8688	0	1.0	False	1.0	False
5019	PR_000013504	periodic tryptophan protein 1	1.0	182892	9	8688	0	1.0	False	1.0	False
5021	UBERON_0014405	nymph stage	1.0	182892	1	8688	0	1.0	False	1.0	False
5022	CHEBI_63976	13,14-dihydro-15-keto-PGF2alpha	1.0	182892	1	8688	0	1.0	False	1.0	False
5023	GO_2001222	regulation of neuron migration	1.0	182892	1	8688	0	1.0	False	1.0	False
5024	GO_0006937	regulation of muscle contraction	1.0	182892	1	8688	0	1.0	False	1.0	False
5014	GO_0005643	nuclear pore	1.0	182892	30	8688	0	1.0	False	1.0	False
5026	GO_0045321	leukocyte activation	1.0	182892	2	8688	0	1.0	False	1.0	False
5028	GO_0019342	trypanothione biosynthetic process	1.0	182892	1	8688	0	1.0	False	1.0	False
5029	CHEBI_82119	Dimefox	1.0	182892	2	8688	0	1.0	False	1.0	False
5030	PR_000016295	protein-glutamine gamma-glutamyltransferase 4	1.0	182892	1	8688	0	1.0	False	1.0	False
5031	UBERON_0002773	anterior transverse temporal gyrus	1.0	182892	2	8688	0	1.0	False	1.0	False
5032	CHEBI_86326	6-O-sulfo-N-acetyl-beta-D-glucosaminyl-(1->6)-[beta-D-galactosyl-(1->3)]-N-acetyl-alpha-D-galactosaminyl group	1.0	182892	1	8688	0	1.0	False	1.0	False
5033	CHEBI_33410	arsonite(1-)	1.0	182892	3	8688	0	1.0	False	1.0	False
5034	UBERON_0009632	root of cervical nerve	1.0	182892	1	8688	0	1.0	False	1.0	False
5035	CHEBI_80320	Orexin B	1.0	182892	1	8688	0	1.0	False	1.0	False
5036	PR_000014626	semaphorin-4G	1.0	182892	1	8688	0	1.0	False	1.0	False
5027	UBERON_0004813	seminiferous tubule epithelium	1.0	182892	1	8688	0	1.0	False	1.0	False
5037	CHEBI_68502	3,3-dimethylglutaric acid	1.0	182892	2	8688	0	1.0	False	1.0	False
5012	CHEBI_9592	tiglic acid	1.0	182892	2	8688	0	1.0	False	1.0	False
5008	GO_0017003	protein-heme linkage	1.0	182892	1	8688	0	1.0	False	1.0	False
4987	PR_000012429	protein PCOTH	1.0	182892	9	8688	0	1.0	False	1.0	False
4988	SO_0000646	siRNA	1.0	182892	28	8688	0	1.0	False	1.0	False
4989	CHEBI_35492	cystine zwitterion	1.0	182892	18	8688	0	1.0	False	1.0	False
4990	UBERON_0010146	paraurethral duct	1.0	182892	1	8688	0	1.0	False	1.0	False
4991	PR_000008757	heparan sulfate 2-O-sulfotransferase 1	1.0	182892	1	8688	0	1.0	False	1.0	False
4992	CHEBI_52010	chlorphenamine	1.0	182892	7	8688	0	1.0	False	1.0	False
4993	GO_0017156	calcium-ion regulated exocytosis	1.0	182892	1	8688	0	1.0	False	1.0	False
4994	CHEBI_48549	tolrestat	1.0	182892	1	8688	0	1.0	False	1.0	False
4995	CL_0000584	enterocyte	1.0	182892	36	8688	0	1.0	False	1.0	False
5009	GO_0044351	macropinocytosis	1.0	182892	1	8688	0	1.0	False	1.0	False
4996	GO_0030018	Z disc	1.0	182892	2	8688	0	1.0	False	1.0	False
4998	GO_0060322	head development	1.0	182892	1	8688	0	1.0	False	1.0	False
4999	CHEBI_66689	megathyrin A	1.0	182892	2	8688	0	1.0	False	1.0	False
5000	GO_0046930	pore complex	1.0	182892	1	8688	0	1.0	False	1.0	False
5002	CL_0002625	seminiferous tubule epithelial cell	1.0	182892	1	8688	0	1.0	False	1.0	False
5003	GO_0003409	optic cup structural organization	1.0	182892	3	8688	0	1.0	False	1.0	False
5004	CHEBI_23016	carbonates	1.0	182892	8	8688	0	1.0	False	1.0	False
5005	GO_0048313	Golgi inheritance	1.0	182892	18	8688	0	1.0	False	1.0	False
5006	CHEBI_50916	lipid kinase inhibitor	1.0	182892	2	8688	0	1.0	False	1.0	False
5007	UBERON_0016884	shoulder joint	1.0	182892	1	8688	0	1.0	False	1.0	False
4997	GO_0031965	nuclear membrane	1.0	182892	1	8688	0	1.0	False	1.0	False
5038	CHEBI_38687	monohydroxyflavone	1.0	182892	3	8688	0	1.0	False	1.0	False
5039	GO_0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	1.0	182892	11	8688	0	1.0	False	1.0	False
5040	UBERON_0006495	osseus cochlear canal	1.0	182892	1	8688	0	1.0	False	1.0	False
5072	UBERON_0004109	cortex of humerus	1.0	182892	1	8688	0	1.0	False	1.0	False
5073	UBERON_0000991	gonad	1.0	182892	93	8688	0	1.0	False	1.0	False
5074	CHEBI_51448	cis-glycoluril residue	1.0	182892	2	8688	0	1.0	False	1.0	False
5075	CHEBI_16822	choline sulfate	1.0	182892	1	8688	0	1.0	False	1.0	False
5076	CHEBI_33468	phosphide(3-)	1.0	182892	1	8688	0	1.0	False	1.0	False
5077	GO_0097478	leaflet of membrane bilayer	1.0	182892	1	8688	0	1.0	False	1.0	False
5080	CHEBI_2504	aflatoxin B1	1.0	182892	11	8688	0	1.0	False	1.0	False
5081	UBERON_0002702	middle frontal gyrus	1.0	182892	1	8688	0	1.0	False	1.0	False
5082	SO_0000161	methylated_adenine	1.0	182892	12	8688	0	1.0	False	1.0	False
5071	SO_0001707	H3K9_trimethylation_site	1.0	182892	16	8688	0	1.0	False	1.0	False
5083	GO_0044776	DNA polymerase III, core complex	1.0	182892	1	8688	0	1.0	False	1.0	False
5085	CHEBI_23366	compatible osmolytes	1.0	182892	1	8688	0	1.0	False	1.0	False
5087	CHEBI_5139	Fluvoxamine maleate	1.0	182892	1	8688	0	1.0	False	1.0	False
5088	GO_0061743	motor learning	1.0	182892	12	8688	0	1.0	False	1.0	False
5089	GO_0097276	cellular creatinine homeostasis	1.0	182892	1	8688	0	1.0	False	1.0	False
5090	CHEBI_4302	destosyl pyrazolate	1.0	182892	2	8688	0	1.0	False	1.0	False
5092	UBERON_2000438	parhypural	1.0	182892	2	8688	0	1.0	False	1.0	False
5093	GO_0098778	curli subunit secretion coupled to curli assembly	1.0	182892	1	8688	0	1.0	False	1.0	False
5094	UBERON_0005707	upper jaw incisor odontogenic papilla	1.0	182892	1	8688	0	1.0	False	1.0	False
5098	CHEBI_9321	sulbactam	1.0	182892	1	8688	0	1.0	False	1.0	False
5084	CHEBI_35994	penem	1.0	182892	1	8688	0	1.0	False	1.0	False
5070	GO_0030323	respiratory tube development	1.0	182892	2	8688	0	1.0	False	1.0	False
5069	UBERON_0001737	larynx	1.0	182892	2	8688	0	1.0	False	1.0	False
5067	GO_0051122	hepoxilin biosynthetic process	1.0	182892	1	8688	0	1.0	False	1.0	False
5041	GO_0007603	phototransduction, visible light	1.0	182892	9	8688	0	1.0	False	1.0	False
5042	CHEBI_18058	oxamic acid	1.0	182892	1	8688	0	1.0	False	1.0	False
5044	UBERON_0004016	dermatome	1.0	182892	2	8688	0	1.0	False	1.0	False
5045	CHEBI_16214	dolichyl phosphate	1.0	182892	1	8688	0	1.0	False	1.0	False
5046	PR_000002198	catenin beta-1	1.0	182892	42	8688	0	1.0	False	1.0	False
5047	CHEBI_34769	Furfural diethyl acetal	1.0	182892	1	8688	0	1.0	False	1.0	False
5048	CHEBI_8059	Phendimetrazine	1.0	182892	4	8688	0	1.0	False	1.0	False
5049	SO_0000165	enhancer	1.0	182892	71	8688	0	1.0	False	1.0	False
5050	UBERON_0008820	anterior mediastinum	1.0	182892	2	8688	0	1.0	False	1.0	False
5051	UBERON_0002356	perineum	1.0	182892	5	8688	0	1.0	False	1.0	False
5052	CHEBI_35267	quaternary ammonium ion	1.0	182892	1	8688	0	1.0	False	1.0	False
5054	GO_0034363	intermediate-density lipoprotein particle	1.0	182892	4	8688	0	1.0	False	1.0	False
5056	CHEBI_51860	dexmethylphenidate	1.0	182892	1	8688	0	1.0	False	1.0	False
5057	CHEBI_22881	biopterins	1.0	182892	1	8688	0	1.0	False	1.0	False
5058	CHEBI_86147	(7Z,10Z)-hexadecadienoic acid	1.0	182892	1	8688	0	1.0	False	1.0	False
5060	CHEBI_35451	UDP-D-mannose	1.0	182892	1	8688	0	1.0	False	1.0	False
5061	PR_000008293	glutathione synthetase	1.0	182892	59	8688	0	1.0	False	1.0	False
5062	GO_0006111	regulation of gluconeogenesis	1.0	182892	2	8688	0	1.0	False	1.0	False
5063	SO_0005858	syntenic_region	1.0	182892	1	8688	0	1.0	False	1.0	False
5064	PR_000000288	lefty 2	1.0	182892	2	8688	0	1.0	False	1.0	False
5065	CHEBI_51572	bromopyridine	1.0	182892	2	8688	0	1.0	False	1.0	False
4986	GO_0022616	DNA strand elongation	1.0	182892	2	8688	0	1.0	False	1.0	False
4640	CHEBI_4803	epibatidine	1.0	182892	1	8688	0	1.0	False	1.0	False
4985	CL_0000850	serotonergic neuron	1.0	182892	1	8688	0	1.0	False	1.0	False
4983	UBERON_0022248	cerebral nerve fasciculus	1.0	182892	1	8688	0	1.0	False	1.0	False
4902	CHEBI_25707	organometallic compound	1.0	182892	2	8688	0	1.0	False	1.0	False
4903	PR_000009360	krueppel-like factor 16	1.0	182892	2	8688	0	1.0	False	1.0	False
