	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_IGNORANCE_CATEGORY	TOTAL_SUCCESSES_IN_IGNORANCE_CATEGORY	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
2988	UBERON_0007272	pectoral appendage skeleton	1.0	182892	1	33885	0	1.0	False	1.0	False
10425	CL_0000207	olfactory receptor cell	1.0	182892	2	33885	0	1.0	False	1.0	False
2995	GO_0006013	mannose metabolic process	1.0	182892	1	33885	0	1.0	False	1.0	False
2997	SO_0001956	protease_site	1.0	182892	1	33885	0	1.0	False	1.0	False
10446	CHEBI_38093	phenothiazines	1.0	182892	1	33885	0	1.0	False	1.0	False
10418	UBERON_0010230	eyeball of camera-type eye	1.0	182892	4	33885	0	1.0	False	1.0	False
2965	CHEBI_37902	methionyl group	1.0	182892	2	33885	0	1.0	False	1.0	False
2964	UBERON_0001529	brachiocephalic artery	1.0	182892	2	33885	0	1.0	False	1.0	False
2930	CHEBI_36925	stiborane	1.0	182892	1	33885	0	1.0	False	1.0	False
2935	PR_000009999	lysozyme g-like protein 1	1.0	182892	1	33885	0	1.0	False	1.0	False
10476	UBERON_0005601	dorsal mesocardium	1.0	182892	1	33885	0	1.0	False	1.0	False
10475	CHEBI_26759	sterigmatocystins	1.0	182892	1	33885	0	1.0	False	1.0	False
10474	PR_000012520	sister chromatid cohesion protein PDS5 homolog B	1.0	182892	1	33885	0	1.0	False	1.0	False
2936	GO_0019654	acetate fermentation	1.0	182892	2	33885	0	1.0	False	1.0	False
10472	UBERON_0006012	interdigital region	1.0	182892	1	33885	0	1.0	False	1.0	False
2938	UBERON_0003956	aqueous drainage system	1.0	182892	2	33885	0	1.0	False	1.0	False
2940	GO_0009050	glycopeptide catabolic process	1.0	182892	3	33885	0	1.0	False	1.0	False
2942	CL_0002157	endosteal cell	1.0	182892	1	33885	0	1.0	False	1.0	False
10465	GO_0006760	folic acid-containing compound metabolic process	1.0	182892	1	33885	0	1.0	False	1.0	False
2952	CHEBI_29275	dinitrogen(2+)	1.0	182892	1	33885	0	1.0	False	1.0	False
2954	CHEBI_9368	swerchirin	1.0	182892	1	33885	0	1.0	False	1.0	False
10459	CHEBI_39010	MES	1.0	182892	5	33885	0	1.0	False	1.0	False
2955	CHEBI_86319	25-hydroxyvitamin D2	1.0	182892	3	33885	0	1.0	False	1.0	False
2961	CHEBI_48875	thiazolidinemonocarboxylic acid	1.0	182892	3	33885	0	1.0	False	1.0	False
2962	CHEBI_24858	iodide salt	1.0	182892	1	33885	0	1.0	False	1.0	False
10448	CHEBI_30483	trihydridotellurate(1-)	1.0	182892	1	33885	0	1.0	False	1.0	False
10416	GO_0031594	neuromuscular junction	1.0	182892	1	33885	0	1.0	False	1.0	False
3006	UBERON_0007709	superior cerebellar peduncle of pons	1.0	182892	1	33885	0	1.0	False	1.0	False
3007	CHEBI_24322	glutamoyl group	1.0	182892	1	33885	0	1.0	False	1.0	False
10379	GO_0044296	dendritic tuft	1.0	182892	1	33885	0	1.0	False	1.0	False
3025	CHEBI_62416	dammarenediol-II	1.0	182892	1	33885	0	1.0	False	1.0	False
10377	51562	MBIP (human)	1.0	182892	1	33885	0	1.0	False	1.0	False
10376	GO_0048514	blood vessel morphogenesis	1.0	182892	1	33885	0	1.0	False	1.0	False
3026	CHEBI_53276	poly(styrene)	1.0	182892	1	33885	0	1.0	False	1.0	False
10372	CHEBI_25040	limonene monoterpenoid	1.0	182892	1	33885	0	1.0	False	1.0	False
10369	GO_0044281	small molecule metabolic process	1.0	182892	1	33885	0	1.0	False	1.0	False
10368	CHEBI_38024	carboxyalkyl sulfate	1.0	182892	5	33885	0	1.0	False	1.0	False
10367	CHEBI_55555	N-dodecanoyl-L-homoserine lactone	1.0	182892	4	33885	0	1.0	False	1.0	False
3033	CHEBI_35735	dicarboxylic acid monoamide	1.0	182892	3	33885	0	1.0	False	1.0	False
3037	UBERON_0004261	lower leg blood vessel	1.0	182892	1	33885	0	1.0	False	1.0	False
3039	UBERON_0001504	lumbrical muscle of pes	1.0	182892	2	33885	0	1.0	False	1.0	False
10363	GO_0002021	response to dietary excess	1.0	182892	2	33885	0	1.0	False	1.0	False
3040	UBERON_0007820	accessory nasal cartilage	1.0	182892	1	33885	0	1.0	False	1.0	False
10360	CHEBI_35373	D-glucosaminide	1.0	182892	1	33885	0	1.0	False	1.0	False
10357	PR_000001609	melatonin receptor type 1A	1.0	182892	1	33885	0	1.0	False	1.0	False
10356	CHEBI_71043	3-dehydrotetradecasphinganine	1.0	182892	1	33885	0	1.0	False	1.0	False
3022	CHEBI_37173	silanol	1.0	182892	1	33885	0	1.0	False	1.0	False
3021	PR_000007874	guanylate-binding protein 1	1.0	182892	1	33885	0	1.0	False	1.0	False
3020	CHEBI_76959	19-HEPE	1.0	182892	7	33885	0	1.0	False	1.0	False
10385	GO_0002676	regulation of chronic inflammatory response	1.0	182892	1	33885	0	1.0	False	1.0	False
10412	CHEBI_82070	Dichlozoline	1.0	182892	1	33885	0	1.0	False	1.0	False
3008	UBERON_0006634	lingual vein	1.0	182892	1	33885	0	1.0	False	1.0	False
10408	CHEBI_17939	puromycin	1.0	182892	1	33885	0	1.0	False	1.0	False
3010	UBERON_0000085	morula	1.0	182892	2	33885	0	1.0	False	1.0	False
3011	UBERON_0007356	crop	1.0	182892	1	33885	0	1.0	False	1.0	False
10404	UBERON_0003351	pharyngeal epithelium	1.0	182892	1	33885	0	1.0	False	1.0	False
3014	CHEBI_76411	(3R,8Z,11Z,14Z)-3-hydroxyicosatrienoyl-CoA(4-)	1.0	182892	1	33885	0	1.0	False	1.0	False
10402	UBERON_0007862	perichordal tissue	1.0	182892	1	33885	0	1.0	False	1.0	False
10480	UBERON_2005051	communicating vessel palatocerebral artery	1.0	182892	1	33885	0	1.0	False	1.0	False
10399	CHEBI_24430	group transfer coenzymes	1.0	182892	1	33885	0	1.0	False	1.0	False
10397	UBERON_0002433	pars tuberalis of adenohypophysis	1.0	182892	1	33885	0	1.0	False	1.0	False
10394	PR_000014179	retinal pigment epithelium-specific 65 kDa protein	1.0	182892	1	33885	0	1.0	False	1.0	False
3017	CHEBI_37587	uranium coordination entity	1.0	182892	2	33885	0	1.0	False	1.0	False
10392	GO_0046361	2-oxobutyrate metabolic process	1.0	182892	2	33885	0	1.0	False	1.0	False
10391	GO_0060016	granulosa cell development	1.0	182892	1	33885	0	1.0	False	1.0	False
3018	CHEBI_79998	5alpha-Androstan-3alpha-ol	1.0	182892	1	33885	0	1.0	False	1.0	False
3019	GO_0000024	maltose biosynthetic process	1.0	182892	1	33885	0	1.0	False	1.0	False
10388	GO_0097653	unencapsulated part of cell	1.0	182892	1	33885	0	1.0	False	1.0	False
3015	CHEBI_26625	selenides	1.0	182892	1	33885	0	1.0	False	1.0	False
10481	GO_1903286	regulation of potassium ion import	1.0	182892	4	33885	0	1.0	False	1.0	False
10483	GO_0090232	positive regulation of spindle checkpoint	1.0	182892	1	33885	0	1.0	False	1.0	False
2923	UBERON_0003346	mucosa of rectum	1.0	182892	1	33885	0	1.0	False	1.0	False
2828	GO_0038202	TORC1 signaling	1.0	182892	1	33885	0	1.0	False	1.0	False
2829	CHEBI_7631	Norhyoscyamine	1.0	182892	1	33885	0	1.0	False	1.0	False
2833	CHEBI_70971	7-methylinosine	1.0	182892	5	33885	0	1.0	False	1.0	False
10570	CHEBI_24834	inorganic anion	1.0	182892	2	33885	0	1.0	False	1.0	False
10569	GO_0007340	acrosome reaction	1.0	182892	3	33885	0	1.0	False	1.0	False
2834	GO_0030326	embryonic limb morphogenesis	1.0	182892	1	33885	0	1.0	False	1.0	False
2836	GO_0019689	pyrimidine nucleoside interconversion	1.0	182892	1	33885	0	1.0	False	1.0	False
2837	CHEBI_50010	4,4'-bis({4-anilino-6-[bis(2-hydroxyethyl)amino]-1,3,5-triazin-2-yl}amino)stilbene-2,2'-disulfonic acid	1.0	182892	1	33885	0	1.0	False	1.0	False
2839	CHEBI_33416	fullerene	1.0	182892	1	33885	0	1.0	False	1.0	False
10561	UBERON_0004755	skeletal tissue	1.0	182892	4	33885	0	1.0	False	1.0	False
10559	PR_000007211	serine protease 48	1.0	182892	1	33885	0	1.0	False	1.0	False
10557	UBERON_0002477	medial globus pallidus	1.0	182892	1	33885	0	1.0	False	1.0	False
10556	UBERON_0001159	sigmoid colon	1.0	182892	1	33885	0	1.0	False	1.0	False
10555	GO_0033395	beta-alanine biosynthetic process via 3-hydroxypropionate	1.0	182892	3	33885	0	1.0	False	1.0	False
2841	GO_0010198	synergid death	1.0	182892	1	33885	0	1.0	False	1.0	False
2842	CHEBI_72799	HEPE	1.0	182892	1	33885	0	1.0	False	1.0	False
2844	UBERON_0006333	snout	1.0	182892	2	33885	0	1.0	False	1.0	False
2825	UBERON_0013533	Brodmann (1909) area 2	1.0	182892	1	33885	0	1.0	False	1.0	False
10579	PR_000010060	melanoma-associated antigen 5	1.0	182892	2	33885	0	1.0	False	1.0	False
10581	PR_000007005	eukaryotic translation initiation factor 5A-1-like	1.0	182892	1	33885	0	1.0	False	1.0	False
2824	CHEBI_49566	cloxacillin	1.0	182892	2	33885	0	1.0	False	1.0	False
2800	CHEBI_25698	ether	1.0	182892	1	33885	0	1.0	False	1.0	False
2802	CHEBI_76712	EC 4.2.* (C-O lyase) inhibitor	1.0	182892	1	33885	0	1.0	False	1.0	False
10613	CHEBI_37385	hexabromobismuthate(3-)	1.0	182892	2	33885	0	1.0	False	1.0	False
10608	GO_0050651	dermatan sulfate proteoglycan biosynthetic process	1.0	182892	1	33885	0	1.0	False	1.0	False
2806	CHEBI_46793	poly(ethylene glycol)	1.0	182892	2	33885	0	1.0	False	1.0	False
10606	UBERON_0008909	perichordal bone	1.0	182892	1	33885	0	1.0	False	1.0	False
10603	CHEBI_69517	rubiarbonol L	1.0	182892	1	33885	0	1.0	False	1.0	False
2807	GO_0070165	positive regulation of adiponectin secretion	1.0	182892	1	33885	0	1.0	False	1.0	False
2851	GO_0051467	detection of steroid hormone stimulus	1.0	182892	1	33885	0	1.0	False	1.0	False
10600	CHEBI_83327	fenpyrazamine	1.0	182892	1	33885	0	1.0	False	1.0	False
2810	UBERON_2000557	preural 1 vertebra	1.0	182892	1	33885	0	1.0	False	1.0	False
10595	GO_0003163	sinoatrial node development	1.0	182892	8	33885	0	1.0	False	1.0	False
10594	CHEBI_33570	benzenediols	1.0	182892	2	33885	0	1.0	False	1.0	False
2816	CHEBI_80380	3-(2-Carboxyvinyl)naphthalene-2-carboxylic acid	1.0	182892	1	33885	0	1.0	False	1.0	False
2818	GO_2001300	lipoxin metabolic process	1.0	182892	1	33885	0	1.0	False	1.0	False
10587	GO_0003404	optic vesicle morphogenesis	1.0	182892	1	33885	0	1.0	False	1.0	False
10585	GO_0003064	regulation of heart rate by hormone	1.0	182892	1	33885	0	1.0	False	1.0	False
10584	PR_000005058	extracellular calcium-sensing receptor	1.0	182892	2	33885	0	1.0	False	1.0	False
2808	GO_0016560	protein import into peroxisome matrix, docking	1.0	182892	2	33885	0	1.0	False	1.0	False
3041	GO_0048806	genitalia development	1.0	182892	2	33885	0	1.0	False	1.0	False
10548	CHEBI_8255	pivampicillin	1.0	182892	1	33885	0	1.0	False	1.0	False
10544	SO_0002023	multiplexing_sequence_identifier	1.0	182892	1	33885	0	1.0	False	1.0	False
10507	UBERON_2000084	yolk	1.0	182892	3	33885	0	1.0	False	1.0	False
10506	SO_0001010	i_motif	1.0	182892	1	33885	0	1.0	False	1.0	False
10505	UBERON_0013473	lower esophagus	1.0	182892	1	33885	0	1.0	False	1.0	False
10504	CHEBI_62766	beta-D-glucosyl crocetin(1-)	1.0	182892	1	33885	0	1.0	False	1.0	False
10503	PR_000015004	tricarboxylate transport protein, mitochondrial	1.0	182892	1	33885	0	1.0	False	1.0	False
2900	CHEBI_27673	herbacetin	1.0	182892	4	33885	0	1.0	False	1.0	False
2902	UBERON_0001795	inner plexiform layer of retina	1.0	182892	1	33885	0	1.0	False	1.0	False
2908	GO_0032120	ascospore-type prospore membrane formation	1.0	182892	1	33885	0	1.0	False	1.0	False
10497	UBERON_0004061	neural tube mantle layer	1.0	182892	1	33885	0	1.0	False	1.0	False
2915	CHEBI_6699	Matricin	1.0	182892	9	33885	0	1.0	False	1.0	False
2917	CL_0002427	resting double-positive thymocyte	1.0	182892	2	33885	0	1.0	False	1.0	False
10494	UBERON_2002283	melanophore spot	1.0	182892	1	33885	0	1.0	False	1.0	False
10492	CHEBI_74846	azaserine	1.0	182892	1	33885	0	1.0	False	1.0	False
10490	CHEBI_83174	N-{2-[1,1'-bi(cyclopropyl)-2-yl]phenyl}-3-(difluoromethyl)-1-methyl-1pyrazole-4-carboxamide	1.0	182892	1	33885	0	1.0	False	1.0	False
2922	CHEBI_27909	paraldehyde	1.0	182892	1	33885	0	1.0	False	1.0	False
10488	GO_0060513	prostatic bud formation	1.0	182892	1	33885	0	1.0	False	1.0	False
10487	GO_0001581	detection of chemical stimulus involved in sensory perception of sour taste	1.0	182892	7	33885	0	1.0	False	1.0	False
10508	CHEBI_76020	poly[d(TTC)]	1.0	182892	1	33885	0	1.0	False	1.0	False
10509	CHEBI_79329	glucocochlearin	1.0	182892	1	33885	0	1.0	False	1.0	False
2898	UBERON_0002443	choroidal blood vessel	1.0	182892	3	33885	0	1.0	False	1.0	False
10511	GO_1901666	positive regulation of NAD+ ADP-ribosyltransferase activity	1.0	182892	1	33885	0	1.0	False	1.0	False
10541	GO_0019338	pentachlorophenol catabolic process	1.0	182892	5	33885	0	1.0	False	1.0	False
2860	CHEBI_9107	senecionine	1.0	182892	2	33885	0	1.0	False	1.0	False
2861	UBERON_0005273	nail bed	1.0	182892	3	33885	0	1.0	False	1.0	False
10534	GO_0001583	detection of chemical stimulus involved in sensory perception of salty taste	1.0	182892	1	33885	0	1.0	False	1.0	False
10532	UBERON_0001267	femoral nerve	1.0	182892	6	33885	0	1.0	False	1.0	False
2871	CHEBI_75716	dUMP 5'-end residue	1.0	182892	1	33885	0	1.0	False	1.0	False
2872	GO_0045463	R8 cell development	1.0	182892	2	33885	0	1.0	False	1.0	False
10528	GO_0042330	taxis	1.0	182892	1	33885	0	1.0	False	1.0	False
2854	CHEBI_84961	1,2-octacosanediol	1.0	182892	1	33885	0	1.0	False	1.0	False
2874	GO_0006376	mRNA splice site selection	1.0	182892	1	33885	0	1.0	False	1.0	False
10524	GO_0043983	histone H4-K12 acetylation	1.0	182892	2	33885	0	1.0	False	1.0	False
2881	CHEBI_51739	acridine orange	1.0	182892	1	33885	0	1.0	False	1.0	False
2884	PR_000006970	protein argonaute-4	1.0	182892	1	33885	0	1.0	False	1.0	False
2889	CL_0000126	macroglial cell	1.0	182892	1	33885	0	1.0	False	1.0	False
10517	CHEBI_8048	phellamurin	1.0	182892	1	33885	0	1.0	False	1.0	False
2893	CHEBI_83399	marine xenobiotic metabolite	1.0	182892	1	33885	0	1.0	False	1.0	False
2897	CHEBI_9588	ticlopidine	1.0	182892	2	33885	0	1.0	False	1.0	False
10513	CHEBI_82190	Nitralin	1.0	182892	1	33885	0	1.0	False	1.0	False
2879	CHEBI_17967	urethane	1.0	182892	1	33885	0	1.0	False	1.0	False
8732	CHEBI_34895	Norethynodrel	1.0	182892	1	33885	0	1.0	False	1.0	False
3522	CHEBI_25437	mycolates	1.0	182892	5	33885	0	1.0	False	1.0	False
9795	PR_000014771	pulmonary surfactant-associated protein A1	1.0	182892	1	33885	0	1.0	False	1.0	False
4197	GO_0033576	protein glycosylation in cytosol	1.0	182892	2	33885	0	1.0	False	1.0	False
4200	GO_0048536	spleen development	1.0	182892	1	33885	0	1.0	False	1.0	False
9109	CHEBI_47886	methyl prednisolone-16-carboxylate	1.0	182892	1	33885	0	1.0	False	1.0	False
9108	UBERON_0010862	dactylopatagium	1.0	182892	1	33885	0	1.0	False	1.0	False
9107	CHEBI_35541	5alpha-cardanolide	1.0	182892	1	33885	0	1.0	False	1.0	False
9106	GO_0046897	N-terminal peptidyl-tyrosine methylation	1.0	182892	1	33885	0	1.0	False	1.0	False
4204	UBERON_0002708	posterior periventricular nucleus	1.0	182892	1	33885	0	1.0	False	1.0	False
4205	GO_0031035	myosin filament disassembly	1.0	182892	1	33885	0	1.0	False	1.0	False
9096	CHEBI_16150	benzoate	1.0	182892	2	33885	0	1.0	False	1.0	False
9095	GO_0030030	cell projection organization	1.0	182892	1	33885	0	1.0	False	1.0	False
4211	CHEBI_10082	Xylometazoline	1.0	182892	1	33885	0	1.0	False	1.0	False
9091	CHEBI_35821	anticholesteremic drug	1.0	182892	1	33885	0	1.0	False	1.0	False
4214	PR_000013710	Ran-binding protein 10	1.0	182892	1	33885	0	1.0	False	1.0	False
9087	CHEBI_83345	metrafenone	1.0	182892	1	33885	0	1.0	False	1.0	False
9082	UBERON_0003069	otic placode	1.0	182892	1	33885	0	1.0	False	1.0	False
4221	UBERON_0001184	renal artery	1.0	182892	1	33885	0	1.0	False	1.0	False
4222	CHEBI_53791	phenanthrene alkaloid	1.0	182892	1	33885	0	1.0	False	1.0	False
4196	CHEBI_86945	syringaldehyde acetate	1.0	182892	1	33885	0	1.0	False	1.0	False
9079	CHEBI_76351	benzyl trimethylsilyl ether	1.0	182892	2	33885	0	1.0	False	1.0	False
4195	GO_0019495	proline catabolic process to 2-oxoglutarate	1.0	182892	2	33885	0	1.0	False	1.0	False
4190	CHEBI_101278	diltiazem	1.0	182892	1	33885	0	1.0	False	1.0	False
4179	PR_000008833	5-hydroxytryptamine receptor 3A	1.0	182892	1	33885	0	1.0	False	1.0	False
9136	GO_0051171	regulation of nitrogen compound metabolic process	1.0	182892	1	33885	0	1.0	False	1.0	False
9135	GO_0046692	sperm competition	1.0	182892	1	33885	0	1.0	False	1.0	False
9134	PR_000012613	peptidoglycan recognition protein 4	1.0	182892	1	33885	0	1.0	False	1.0	False
4180	GO_0050915	sensory perception of sour taste	1.0	182892	2	33885	0	1.0	False	1.0	False
9132	CHEBI_31941	oxaliplatin	1.0	182892	4	33885	0	1.0	False	1.0	False
9131	UBERON_2005116	secondary posterior lateral line primordium	1.0	182892	3	33885	0	1.0	False	1.0	False
9130	PR_000006287	deleted in azoospermia protein 4	1.0	182892	1	33885	0	1.0	False	1.0	False
4182	GO_0008206	bile acid metabolic process	1.0	182892	2	33885	0	1.0	False	1.0	False
4183	PR_000036845	class I olfactory receptor	1.0	182892	1	33885	0	1.0	False	1.0	False
9126	GO_0046354	mannan biosynthetic process	1.0	182892	2	33885	0	1.0	False	1.0	False
9125	CHEBI_29705	Valnemulin	1.0	182892	1	33885	0	1.0	False	1.0	False
9124	CHEBI_36769	cyclopentadienyl	1.0	182892	1	33885	0	1.0	False	1.0	False
9123	CHEBI_50631	nitronaphthalene	1.0	182892	1	33885	0	1.0	False	1.0	False
4185	GO_0032635	interleukin-6 production	1.0	182892	1	33885	0	1.0	False	1.0	False
9121	GO_0033269	internode region of axon	1.0	182892	1	33885	0	1.0	False	1.0	False
4187	CHEBI_3750	clofibrate	1.0	182892	1	33885	0	1.0	False	1.0	False
4191	GO_0060256	regulation of flocculation	1.0	182892	1	33885	0	1.0	False	1.0	False
9074	CHEBI_63050	ammonium formate	1.0	182892	1	33885	0	1.0	False	1.0	False
4229	GO_0007019	microtubule depolymerization	1.0	182892	1	33885	0	1.0	False	1.0	False
9069	CHEBI_51367	vinyl carbene	1.0	182892	2	33885	0	1.0	False	1.0	False
4268	CHEBI_48518	3-isobutyl-1-methylxanthine	1.0	182892	1	33885	0	1.0	False	1.0	False
9023	CHEBI_5270	Gallocatechin-(4alpha->8)-epigallocatechin	1.0	182892	1	33885	0	1.0	False	1.0	False
9022	GO_0006282	regulation of DNA repair	1.0	182892	1	33885	0	1.0	False	1.0	False
4270	CHEBI_87026	phenylsulfamide fungicide	1.0	182892	1	33885	0	1.0	False	1.0	False
4276	CHEBI_2667	Amitriptyline hydrochloride	1.0	182892	23	33885	0	1.0	False	1.0	False
9015	CHEBI_26714	sodium salt	1.0	182892	1	33885	0	1.0	False	1.0	False
9014	GO_0042202	N-cyclopropylmelamine catabolic process	1.0	182892	1	33885	0	1.0	False	1.0	False
9013	UBERON_0015145	pes hair	1.0	182892	1	33885	0	1.0	False	1.0	False
4278	CHEBI_2878	Aspecioside	1.0	182892	1	33885	0	1.0	False	1.0	False
9011	CHEBI_76609	ACT-132577	1.0	182892	3	33885	0	1.0	False	1.0	False
9008	UBERON_0002317	white matter of cerebellum	1.0	182892	2	33885	0	1.0	False	1.0	False
4282	GO_0009692	ethylene metabolic process	1.0	182892	1	33885	0	1.0	False	1.0	False
4283	SO_0001124	schellmann_loop_seven	1.0	182892	1	33885	0	1.0	False	1.0	False
4286	CHEBI_15809	dolichyl D-mannosyl phosphate	1.0	182892	1	33885	0	1.0	False	1.0	False
4289	CHEBI_2945	azaleatin	1.0	182892	1	33885	0	1.0	False	1.0	False
9002	CHEBI_24233	geranylhydroquinone	1.0	182892	1	33885	0	1.0	False	1.0	False
9001	CHEBI_74029	3-ethylcytosine	1.0	182892	1	33885	0	1.0	False	1.0	False
4267	25	ABL1 (human)	1.0	182892	1	33885	0	1.0	False	1.0	False
9028	GO_1900578	gerfelin biosynthetic process	1.0	182892	1	33885	0	1.0	False	1.0	False
9029	GO_0035187	hatching behavior	1.0	182892	2	33885	0	1.0	False	1.0	False
9030	CHEBI_26043	phosphinic ester	1.0	182892	6	33885	0	1.0	False	1.0	False
9068	GO_0050923	regulation of negative chemotaxis	1.0	182892	5	33885	0	1.0	False	1.0	False
9065	PR_000005640	calponin-1	1.0	182892	6	33885	0	1.0	False	1.0	False
4241	CHEBI_63565	hexasaccharide derivative	1.0	182892	1	33885	0	1.0	False	1.0	False
4242	CHEBI_65819	eckol	1.0	182892	1	33885	0	1.0	False	1.0	False
4244	CHEBI_16553	UDP-4-dehydro-6-deoxy-D-glucose	1.0	182892	1	33885	0	1.0	False	1.0	False
4247	UBERON_0001964	least splanchnic nerve	1.0	182892	1	33885	0	1.0	False	1.0	False
9053	GO_0019665	anaerobic amino acid catabolic process	1.0	182892	1	33885	0	1.0	False	1.0	False
9052	GO_0090455	ornithine transmembrane import into vacuole	1.0	182892	1	33885	0	1.0	False	1.0	False
4176	UBERON_2005021	cerebellar central artery	1.0	182892	2	33885	0	1.0	False	1.0	False
9051	GO_0019342	trypanothione biosynthetic process	1.0	182892	1	33885	0	1.0	False	1.0	False
9049	CL_0000311	keratin accumulating cell	1.0	182892	1	33885	0	1.0	False	1.0	False
9048	GO_1904606	fat cell apoptotic process	1.0	182892	9	33885	0	1.0	False	1.0	False
4251	GO_0006297	nucleotide-excision repair, DNA gap filling	1.0	182892	1	33885	0	1.0	False	1.0	False
9045	UBERON_2000089	actinotrichium	1.0	182892	2	33885	0	1.0	False	1.0	False
9044	CHEBI_86063	O-decenoylcarnitine	1.0	182892	1	33885	0	1.0	False	1.0	False
4257	CHEBI_5970	irilone	1.0	182892	1	33885	0	1.0	False	1.0	False
4260	CHEBI_15739	isopropylamine	1.0	182892	1	33885	0	1.0	False	1.0	False
4263	UBERON_0005428	vagal neural crest	1.0	182892	5	33885	0	1.0	False	1.0	False
4248	CHEBI_74482	1-octadecyl-2-icosanoyl-sn-glycero-3-phosphocholine	1.0	182892	1	33885	0	1.0	False	1.0	False
4290	CHEBI_30845	2-furoic acid	1.0	182892	1	33885	0	1.0	False	1.0	False
9142	GO_0006558	L-phenylalanine metabolic process	1.0	182892	1	33885	0	1.0	False	1.0	False
4163	UBERON_0005438	coronary sinus	1.0	182892	1	33885	0	1.0	False	1.0	False
4038	GO_0043672	nexine	1.0	182892	1	33885	0	1.0	False	1.0	False
4039	CHEBI_62210	5-hydroxypyrrole-2-carboxylate	1.0	182892	2	33885	0	1.0	False	1.0	False
9250	CHEBI_51170	tetrasilsesquioxane cage	1.0	182892	1	33885	0	1.0	False	1.0	False
9249	GO_0051573	negative regulation of histone H3-K9 methylation	1.0	182892	1	33885	0	1.0	False	1.0	False
4042	UBERON_0004182	mammary gland cord	1.0	182892	1	33885	0	1.0	False	1.0	False
4047	UBERON_0018142	caudal vertebra endochondral element	1.0	182892	1	33885	0	1.0	False	1.0	False
9241	GO_0003032	detection of oxygen	1.0	182892	1	33885	0	1.0	False	1.0	False
9240	PR_000027745	TGF-beta receptor-regulated smad protein unmodified form (human)	1.0	182892	1	33885	0	1.0	False	1.0	False
9239	CHEBI_7032	Musca-aurin-II	1.0	182892	1	33885	0	1.0	False	1.0	False
4052	GO_0018909	dodecyl sulfate metabolic process	1.0	182892	1	33885	0	1.0	False	1.0	False
9234	CHEBI_83527	O-desmethylvenlafaxine	1.0	182892	1	33885	0	1.0	False	1.0	False
9233	CHEBI_50543	cis-isoeugenol	1.0	182892	2	33885	0	1.0	False	1.0	False
9231	GO_0008301	DNA binding, bending	1.0	182892	1	33885	0	1.0	False	1.0	False
